radio,mcc,mnc,lac,cid,long,lat,operator
UMTS,404,83,62811,2374789,88.415908813477,22.576217651367,Jio
UMTS,404,83,62811,2375007,88.409042358398,22.611923217773,Jio
UMTS,404,83,62811,2374768,88.366059,22.52005,Jio
UMTS,404,83,62811,2375988,88.396287,22.528575,Jio
UMTS,404,83,62811,2376187,88.461227416992,22.584457397461,Jio
UMTS,404,83,62821,22143,88.398056030273,22.495193481445,Jio
UMTS,404,83,62811,2377097,88.341751098633,22.524032592773,Jio
UMTS,404,83,62811,2376348,88.429641723633,22.606430053711,Jio
UMTS,404,83,62811,2376559,88.356262,22.547914,Jio
UMTS,404,83,62811,2450505,88.32389831543,22.518539428711,Jio
UMTS,404,83,62811,2376647,88.360977172852,22.578964233398,Jio
UMTS,404,83,62821,25242,88.095932006836,22.467727661133,Jio
UMTS,404,83,62811,2376787,88.38020324707,22.518539428711,Jio
UMTS,404,83,62821,2444264,88.395309448242,22.489700317383,Jio
UMTS,404,83,62821,2444663,88.340377807617,22.655868530273,Jio
UMTS,404,83,62821,2444723,88.347244262695,22.588577270508,Jio
UMTS,404,83,62821,2446325,88.278579711914,22.400436401367,Jio
UMTS,404,83,62821,2442943,88.778457641602,22.598190307617,Jio
UMTS,404,83,62821,2444285,88.369216918945,22.497940063477,Jio
UMTS,404,83,62821,2444424,88.322525024414,22.511672973633,Jio
UMTS,404,83,62821,2443654,88.318405151367,22.492446899414,Jio
UMTS,404,83,62821,2444513,88.386612,22.455826,Jio
UMTS,404,83,62821,2446665,88.333511352539,22.589950561523,Jio
UMTS,404,83,62821,2446904,88.365097045898,22.47184753418,Jio
UMTS,404,83,62821,2448395,88.164596557617,22.473220825195,Jio
UMTS,404,83,62821,2446953,88.384454,22.50278,Jio
UMTS,404,83,62821,2448124,88.36338,22.50206,Jio
UMTS,404,83,62821,2447163,88.102798461914,22.470474243164,Jio
UMTS,404,83,62821,2446805,88.291131,22.546162,Jio
UMTS,404,83,62821,2448134,88.367386,22.484207,Jio
UMTS,404,83,62821,2448063,88.343124,22.488785,Jio
UMTS,404,83,62821,2446954,88.399429321289,22.499313354492,Jio
UMTS,404,83,62821,2447923,88.391189575195,22.466354370117,Jio
UMTS,404,83,62821,2448193,88.378829956055,22.464981079102,Jio
UMTS,404,83,62821,2455113,88.241500854492,22.592697143555,Jio
UMTS,404,83,62821,2451255,88.297805786133,22.497940063477,Jio
UMTS,404,83,62821,2450615,88.346558,22.482834,Jio
UMTS,404,83,62821,2454033,88.406295776367,22.507553100586,Jio
UMTS,404,83,62821,2450553,88.398455,22.526493,Jio
UMTS,404,83,62821,2450593,88.306732,22.478027,Jio
UMTS,404,83,62821,2451254,88.310165405273,22.495193481445,Jio
UMTS,404,83,62821,2466164,88.360977172852,22.49382019043,Jio
UMTS,404,83,62831,2503480,88.376083374023,22.664108276367,Jio
UMTS,404,83,62831,2502671,88.413162231445,22.654495239258,Jio
UMTS,404,83,62831,2447094,88.356857299805,22.653121948242,Jio
UMTS,404,83,62831,2504339,88.459854125977,22.628402709961,Jio
UMTS,404,83,62831,2503489,88.38981628418,22.661361694336,Jio
UMTS,404,83,62831,2376189,88.462600708008,22.578964233398,Jio
UMTS,404,83,62831,2503091,88.45573425293,22.642135620117,Jio
UMTS,404,83,62831,2501530,88.470840454102,22.602310180664,Jio
UMTS,404,83,62831,2501679,88.483200073242,22.631149291992,Jio
UMTS,404,83,62831,2502510,88.391189575195,22.64762878418,Jio
UMTS,404,83,62831,2505090,88.403549194336,22.683334350586,Jio
UMTS,404,83,62831,2502270,88.403549194336,22.62565612793,Jio
UMTS,404,83,62831,2501429,88.392562866211,22.627029418945,Jio
UMTS,404,83,62831,2402847,88.404922485352,22.618789672852,Jio
UMTS,404,83,62831,2501231,88.395309448242,22.650375366211,Jio
UMTS,404,83,62831,32843,88.371963500977,22.684707641602,Jio
UMTS,404,83,62831,2504109,88.371963500977,22.684707641602,Jio
UMTS,404,83,62831,2501580,88.431015014648,22.606430053711,Jio
UMTS,404,83,62831,2505200,88.371963500977,22.665481567383,Jio
UMTS,404,83,62831,2503029,88.385696411133,22.68196105957,Jio
UMTS,404,83,62811,2375059,88.347244262695,22.576217651367,Jio
UMTS,404,83,62811,2375169,88.36784362793,22.599563598633,Jio
UMTS,404,83,62811,2374879,88.384323,22.574158,Jio
UMTS,404,83,62811,2374598,88.396682739258,22.55973815918,Jio
UMTS,404,83,62811,2374808,88.355484008789,22.588577270508,Jio
UMTS,404,83,62811,2375008,88.409042358398,22.600936889648,Jio
UMTS,404,83,62811,2374919,88.344535,22.550818,Jio
UMTS,404,83,62811,2375068,88.345642,22.565002,Jio
UMTS,404,83,62811,2375297,88.357795,22.528741,Jio
UMTS,404,83,62811,2375478,88.360933,22.540335,Jio
UMTS,404,83,62811,2375477,88.360393,22.542499,Jio
UMTS,404,83,62811,2391258,88.379173,22.53974,Jio
UMTS,404,83,62811,2503910,88.363723754883,22.587203979492,Jio
UMTS,404,83,62811,2506390,88.420028686523,22.602310180664,Jio
UMTS,404,83,62821,19563,88.398056030273,22.495193481445,Jio
UMTS,404,83,62821,2443653,88.317031860352,22.499313354492,Jio
UMTS,404,83,62821,2443215,88.429641723633,22.443008422852,Jio
UMTS,404,83,62821,2444353,88.382949829102,22.492446899414,Jio
UMTS,404,83,62821,2443955,88.30192565918,22.447128295898,Jio
UMTS,404,83,62821,2444705,88.339004516602,22.583084106445,Jio
UMTS,404,83,62821,2444655,88.339004516602,22.621536254883,Jio
UMTS,404,83,62821,2444623,88.341751098633,22.640762329102,Jio
UMTS,404,83,62821,2444484,88.391189575195,22.466354370117,Jio
UMTS,404,83,62821,2444603,88.33625793457,22.607803344727,Jio
UMTS,404,83,62821,2447114,88.355484,22.60025,Jio
UMTS,404,83,62821,2447153,88.163223266602,22.503433227539,Jio
UMTS,404,83,62821,2446893,88.340378,22.486267,Jio
UMTS,404,83,62821,2448664,88.371963500977,22.489700317383,Jio
UMTS,404,83,62821,2447935,88.376083374023,22.433395385742,Jio
UMTS,404,83,62821,2447244,88.306045532227,22.458114624023,Jio
UMTS,404,83,62821,2448065,88.340377807617,22.486953735352,Jio
UMTS,404,83,62821,2446914,88.393936157227,22.485580444336,Jio
UMTS,404,83,62821,2448255,88.351364135742,22.478713989258,Jio
UMTS,404,83,62821,2446915,88.391189575195,22.482833862305,Jio
UMTS,404,83,62821,2448074,88.310165405273,22.474594116211,Jio
UMTS,404,83,62821,2448253,88.353424,22.481461,Jio
UMTS,404,83,62821,2447195,88.333511352539,22.599563598633,Jio
UMTS,404,83,62821,2447185,88.337631225586,22.573471069336,Jio
UMTS,404,83,62821,2448513,88.41178894043,22.500686645508,Jio
UMTS,404,83,62821,2450533,88.365097045898,22.473220825195,Jio
UMTS,404,83,62821,2450614,88.354639,22.480827,Jio
UMTS,404,83,62821,2450264,88.185195922852,22.486953735352,Jio
UMTS,404,83,62821,2450395,88.354110717773,22.578964233398,Jio
UMTS,404,83,62821,2450534,88.367906,22.470412,Jio
UMTS,404,83,62821,2451163,88.351364135742,22.478713989258,Jio
UMTS,404,83,62821,2452163,88.365097045898,22.486953735352,Jio
UMTS,404,83,62821,2454783,88.069839477539,22.473220825195,Jio
UMTS,404,83,62821,2450913,88.34587097168,22.576217651367,Jio
UMTS,404,83,62821,2450314,88.359604,22.499588,Jio
UMTS,404,83,62821,2454354,88.418655395508,22.393569946289,Jio
UMTS,404,83,62821,2450333,88.387069702148,22.464981079102,Jio
UMTS,404,83,62821,2452164,88.366470336914,22.48420715332,Jio
UMTS,404,83,62821,2450324,88.365097045898,22.488327026367,Jio
UMTS,404,83,62831,2504069,88.396682739258,22.666854858398,Jio
UMTS,404,83,62831,2503460,88.385696411133,22.68196105957,Jio
UMTS,404,83,62831,2503741,88.407669067383,22.610549926758,Jio
UMTS,404,83,62831,2505180,88.396682739258,22.664108276367,Jio
UMTS,404,83,62831,2501449,88.492813110352,22.629776000977,Jio
UMTS,404,83,62831,2505089,88.399429321289,22.684707641602,Jio
UMTS,404,83,62831,2502730,88.442001342773,22.621536254883,Jio
UMTS,404,83,62831,2505091,88.396682739258,22.666854858398,Jio
UMTS,404,83,62831,2502729,88.442001342773,22.622909545898,Jio
UMTS,404,83,62831,2503750,88.418655395508,22.602310180664,Jio
UMTS,404,83,62831,2503089,88.45573425293,22.64762878418,Jio
UMTS,404,83,62831,2505020,88.42414855957,22.633895874023,Jio
UMTS,404,83,62831,2503490,88.390846,22.658615,Jio
UMTS,404,83,62831,2503030,88.382949829102,22.683334350586,Jio
UMTS,404,83,62821,2484843,88.387069702148,22.511672973633,Jio
UMTS,404,83,62811,2444323,88.360977172852,22.514419555664,Jio
UMTS,404,83,62811,2442363,88.34587097168,22.513046264648,Jio
UMTS,404,83,62811,2450094,88.343124389648,22.58171081543,Jio
UMTS,404,83,62811,2376499,88.319778442383,22.539138793945,Jio
UMTS,404,83,62811,2375418,88.384323120117,22.573471069336,Jio
UMTS,404,83,62811,2522719,88.387069702148,22.541885375977,Jio
UMTS,404,83,62811,2377099,88.339004516602,22.518539428711,Jio
UMTS,404,83,62811,2387518,88.356171,22.590637,Jio
UMTS,404,83,62811,2375417,88.356857299805,22.522659301758,Jio
UMTS,404,83,62821,13413,88.349990844727,22.491073608398,Jio
UMTS,404,83,62821,2444125,88.382949829102,22.464981079102,Jio
UMTS,404,83,62821,2444544,88.261642,22.583084,Jio
UMTS,404,83,62821,2444335,88.339004516602,22.503433227539,Jio
UMTS,404,83,62821,2444354,88.386154,22.490845,Jio
UMTS,404,83,62821,2444385,88.359603881836,22.491073608398,Jio
UMTS,404,83,62821,2441675,88.330764770508,22.577590942383,Jio
UMTS,404,83,62821,2446594,88.29231262207,22.583084106445,Jio
UMTS,404,83,62821,2446255,88.359261,22.458544,Jio
UMTS,404,83,62821,2443213,88.434906,22.444382,Jio
UMTS,404,83,62821,2442364,88.34587097168,22.507553100586,Jio
UMTS,404,83,62821,2444464,88.357681,22.476242,Jio
UMTS,404,83,62821,2448663,88.371963500977,22.489700317383,Jio
UMTS,404,83,62821,2448064,88.348617553711,22.488327026367,Jio
UMTS,404,83,62821,2448254,88.352737426758,22.478713989258,Jio
UMTS,404,83,62821,2448303,88.308792114258,22.503433227539,Jio
UMTS,404,83,62821,2448605,88.391189575195,22.448501586914,Jio
UMTS,404,83,62821,2446983,88.355484008789,22.497940063477,Jio
UMTS,404,83,62821,2447934,88.376083374023,22.433395385742,Jio
UMTS,404,83,62821,2446843,88.392562866211,22.459487915039,Jio
UMTS,404,83,62821,2447333,88.366470336914,22.48420715332,Jio
UMTS,404,83,62821,2449503,88.340377807617,22.655868530273,Jio
UMTS,404,83,62821,2446873,88.439254760742,22.455368041992,Jio
UMTS,404,83,62821,2452403,88.304672,22.508469,Jio
UMTS,404,83,62821,2456954,88.360291,22.504807,Jio
UMTS,404,83,62821,2450443,88.271713256836,22.614669799805,Jio
UMTS,404,83,62821,2452743,88.163223266602,22.503433227539,Jio
UMTS,404,83,62821,2450363,88.299179077148,22.448501586914,Jio
UMTS,404,83,62821,2451093,88.34587097168,22.474594116211,Jio
UMTS,404,83,62821,2451155,88.340377807617,22.658615112305,Jio
UMTS,404,83,62821,2456885,88.163223266602,22.503433227539,Jio
UMTS,404,83,62831,2504099,88.365097045898,22.675094604492,Jio
UMTS,404,83,62831,2371507,88.392562866211,22.618789672852,Jio
UMTS,404,83,62821,13432512,88.023147583008,22.473220825195,Jio
UMTS,404,83,62831,2502509,88.387069702148,22.651748657227,Jio
UMTS,404,83,62831,2503719,88.463973999023,22.677841186523,Jio
UMTS,404,83,62831,2502209,88.387069702148,22.629776000977,Jio
UMTS,404,83,62831,2502751,88.410415649414,22.666854858398,Jio
UMTS,404,83,62831,2503740,88.417282104492,22.610549926758,Jio
UMTS,404,83,62831,2502459,88.431015014648,22.662734985352,Jio
UMTS,404,83,62831,2501230,88.409042358398,22.653121948242,Jio
UMTS,404,83,62831,2502511,88.384323120117,22.651748657227,Jio
UMTS,404,83,62821,197219420,88.373336791992,22.497940063477,Jio
UMTS,404,83,62831,2510390,88.399429321289,22.887954711914,Jio
UMTS,404,83,62831,2511150,88.35823059082,22.702560424805,Jio
UMTS,404,83,62831,2510630,88.32389831543,22.775344848633,Jio
UMTS,404,83,62831,2509079,88.485946655273,22.720413208008,Jio
UMTS,404,83,62831,2511371,88.510665893555,22.746505737305,Jio
UMTS,404,83,62831,2511391,88.341751098633,22.686080932617,Jio
UMTS,404,83,62831,2508061,88.399429321289,22.621536254883,Jio
UMTS,404,83,62831,2509229,88.407669067383,22.771224975586,Jio
UMTS,404,83,62831,2509340,88.392562866211,22.697067260742,Jio
UMTS,404,83,62831,2509341,88.392562866211,22.697067260742,Jio
UMTS,404,83,62831,2505891,88.428268432617,22.643508911133,Jio
UMTS,404,83,62811,2374869,88.365643,22.536908,Jio
UMTS,404,83,62811,2402729,88.357086,22.561112,Jio
UMTS,404,83,62811,2375429,88.355484008789,22.585830688477,Jio
UMTS,404,83,62821,34941,88.343124389648,22.584457397461,Jio
UMTS,404,83,62811,2375348,88.351364135742,22.563858032227,Jio
UMTS,404,83,62821,2370489,88.343124389648,22.58171081543,Jio
UMTS,404,83,62811,2388977,88.337631225586,22.522659301758,Jio
UMTS,404,83,62811,2444295,88.329391479492,22.513046264648,Jio
UMTS,404,83,62821,22192,88.400802612305,22.504806518555,Jio
UMTS,404,83,62821,2444364,88.367187,22.502836,Jio
UMTS,404,83,62821,2444774,88.355484008789,22.598190307617,Jio
UMTS,404,83,62821,2374698,88.355484008789,22.514419555664,Jio
UMTS,404,83,62821,2444284,88.370590209961,22.49382019043,Jio
UMTS,404,83,62821,2444554,88.335915,22.562656,Jio
UMTS,404,83,62821,2446164,88.34587097168,22.481460571289,Jio
UMTS,404,83,62821,2444605,88.334884643555,22.600936889648,Jio
UMTS,404,83,62821,2446173,88.295059204102,22.492446899414,Jio
UMTS,404,83,62821,2443855,88.13850402832,22.486953735352,Jio
UMTS,404,83,62821,2442885,88.237381,22.593384,Jio
UMTS,404,83,62821,2444455,88.310165405273,22.499313354492,Jio
UMTS,404,83,62821,2448295,88.297805786133,22.497940063477,Jio
UMTS,404,83,62821,2446674,88.27995300293,22.40592956543,Jio
UMTS,404,83,62821,2447933,88.384323120117,22.44987487793,Jio
UMTS,404,83,62821,2447855,88.337631225586,22.668228149414,Jio
UMTS,404,83,62821,2446673,88.282699584961,22.416915893555,Jio
UMTS,404,83,62821,2448674,88.352737426758,22.503433227539,Jio
UMTS,404,83,62821,2447243,88.307418823242,22.46223449707,Jio
UMTS,404,83,62821,2447044,88.38020324707,22.46223449707,Jio
UMTS,404,83,62821,2447804,88.308105,22.50206,Jio
UMTS,404,83,62821,2446683,88.29231262207,22.437515258789,Jio
UMTS,404,83,62821,2448265,88.32389831543,22.473220825195,Jio
UMTS,404,83,62821,2450114,88.311538696289,22.482833862305,Jio
UMTS,404,83,62821,2450125,88.337631225586,22.610549926758,Jio
UMTS,404,83,62821,2450535,88.368432,22.470736,Jio
UMTS,404,83,62821,2450433,88.436508178711,22.350997924805,Jio
UMTS,404,83,62821,2450364,88.295059204102,22.441635131836,Jio
UMTS,404,83,62821,2454035,88.400802612305,22.507553100586,Jio
UMTS,404,83,62821,2451073,88.33992,22.486954,Jio
UMTS,404,83,62821,2450315,88.354797,22.497253,Jio
UMTS,404,83,62821,2450833,88.399429321289,22.437515258789,Jio
UMTS,404,83,62821,2450845,88.305359,22.50824,Jio
UMTS,404,83,62821,2450093,88.339754,22.583958,Jio
UMTS,404,83,62831,2504070,88.402176,22.664795,Jio
UMTS,404,83,62831,2503491,88.387069702148,22.65998840332,Jio
UMTS,404,83,62831,2501599,88.472213745117,22.595443725586,Jio
UMTS,404,83,62831,2502470,88.417282104492,22.624282836914,Jio
UMTS,404,83,62831,2501430,88.392562866211,22.621536254883,Jio
UMTS,404,83,62831,2501531,88.461227416992,22.620162963867,Jio
UMTS,404,83,62831,2501311,88.341751098633,22.66960144043,Jio
UMTS,404,83,62831,2502731,88.439254760742,22.618789672852,Jio
UMTS,404,83,62831,2508521,88.38981628418,22.831649780273,Jio
UMTS,404,83,62831,2510391,88.38981628418,22.883834838867,Jio
UMTS,404,83,62831,2506350,88.398056030273,22.672348022461,Jio
UMTS,404,83,62831,2505980,88.417282104492,22.658615112305,Jio
UMTS,404,83,62831,2505979,88.415908813477,22.662734985352,Jio
UMTS,404,83,62831,2511369,88.510665893555,22.745132446289,Jio
UMTS,404,83,62831,2505971,88.370590209961,22.64762878418,Jio
UMTS,404,83,62831,2511081,88.334884643555,22.806930541992,Jio
UMTS,404,83,62831,2507420,88.429641723633,22.606430053711,Jio
UMTS,404,83,62821,2452745,88.163223266602,22.503433227539,Jio
UMTS,404,83,62831,2503090,88.461227416992,22.643508911133,Jio
UMTS,404,83,62831,2503461,88.382949829102,22.683334350586,Jio
UMTS,404,83,62831,2501450,88.492813110352,22.629776000977,Jio
UMTS,404,83,62831,2504071,88.396682739258,22.664108276367,Jio
UMTS,404,83,62831,13581,88.376083374023,22.68196105957,Jio
UMTS,404,83,62831,2373247,88.395309448242,22.620162963867,Jio
UMTS,404,83,62831,2371969,88.420028686523,22.602310180664,Jio
UMTS,404,83,62831,2502489,88.407669067383,22.651748657227,Jio
UMTS,404,83,62831,2502519,88.392563,22.636642,Jio
UMTS,404,83,62831,2374318,88.392562866211,22.620162963867,Jio
UMTS,404,83,62821,2476903,88.343124389648,22.584457397461,Jio
UMTS,404,83,62831,2507311,88.376084,22.966919,Jio
UMTS,404,83,62831,2510919,88.484573364258,22.716293334961,Jio
UMTS,404,83,62831,2507511,88.459854125977,22.635269165039,Jio
UMTS,404,83,62831,2511211,88.381576538086,22.70393371582,Jio
UMTS,404,83,62831,2510891,88.290939331055,22.694320678711,Jio
UMTS,404,83,62831,2507309,88.373336791992,22.975845336914,Jio
UMTS,404,83,62831,2507391,88.403549194336,22.631149291992,Jio
UMTS,404,83,62831,2508270,88.341751098633,22.695693969727,Jio
UMTS,404,83,62831,2510921,88.47770690918,22.71354675293,Jio
UMTS,404,83,62831,2507419,88.427582,22.609177,Jio
UMTS,404,83,62831,2511490,88.337631225586,22.905807495117,Jio
UMTS,404,83,62831,2514631,88.396682739258,22.904434204102,Jio
UMTS,404,83,62831,2515699,88.381576538086,22.893447875977,Jio
UMTS,404,83,62831,2519450,88.20442199707,22.82341003418,Jio
UMTS,404,83,62831,2520671,88.27033996582,22.71354675293,Jio
UMTS,404,83,62831,2516829,88.38020324707,22.91130065918,Jio
UMTS,404,83,62831,2516011,88.356857299805,22.868728637695,Jio
UMTS,404,83,62831,2521380,88.326644897461,22.764358520508,Jio
UMTS,404,83,62831,2515140,88.32389831543,22.775344848633,Jio
UMTS,404,83,62841,2501600,88.462600708008,22.577590942383,Jio
UMTS,404,83,62831,2522719,88.388442993164,22.540512084961,Jio
UMTS,404,83,62841,2371859,88.439254760742,22.576217651367,Jio
UMTS,404,83,62831,2504111,88.366470336914,22.676467895508,Jio
UMTS,404,83,62831,2501229,88.40217590332,22.651748657227,Jio
UMTS,404,83,62831,2501451,88.483200073242,22.620162963867,Jio
UMTS,404,83,62831,2501441,88.40217590332,22.621536254883,Jio
UMTS,404,83,62831,2504101,88.366470336914,22.670974731445,Jio
UMTS,404,83,62831,2502111,88.373336791992,22.63801574707,Jio
UMTS,404,83,62831,2501151,88.391189575195,22.642135620117,Jio
UMTS,404,83,62831,2501581,88.429641723633,22.606430053711,Jio
UMTS,404,83,62831,2502269,88.403549194336,22.631149291992,Jio
UMTS,404,83,62831,2502210,88.391189575195,22.628402709961,Jio
UMTS,404,83,62831,2502749,88.406295776367,22.673721313477,Jio
UMTS,404,83,62831,2374607,88.387069702148,22.541885375977,Jio
UMTS,404,83,62831,2506660,88.454360961914,22.63801574707,Jio
UMTS,404,83,62831,2506331,88.413162231445,22.618789672852,Jio
UMTS,404,83,62831,2506020,88.366470336914,22.662734985352,Jio
UMTS,404,83,62831,2505401,88.42414855957,22.611923217773,Jio
UMTS,404,83,62831,2506661,88.451614379883,22.633895874023,Jio
UMTS,404,83,62831,2506330,88.420028686523,22.618789672852,Jio
UMTS,404,83,62831,2509029,88.341751098633,22.686080932617,Jio
UMTS,404,83,62831,2509781,88.312225,22.660675,Jio
UMTS,404,83,62831,2505439,88.428268432617,22.651748657227,Jio
UMTS,404,83,62831,2510590,88.38981628418,22.833023071289,Jio
UMTS,404,83,62831,2508011,88.392562866211,22.661361694336,Jio
UMTS,404,83,62831,2505450,88.43376159668,22.66960144043,Jio
UMTS,404,83,62831,2507509,88.459854125977,22.636642456055,Jio
UMTS,404,83,62831,2508060,88.404922485352,22.620162963867,Jio
UMTS,404,83,62831,2507231,88.442001342773,22.617416381836,Jio
UMTS,404,83,62831,2509090,88.48938,22.728653,Jio
UMTS,404,83,62831,2505419,88.391189575195,22.63801574707,Jio
UMTS,404,83,62831,2511240,88.417282104492,22.878341674805,Jio
UMTS,404,83,62831,2511379,88.337631225586,22.668228149414,Jio
UMTS,404,83,62831,2508850,88.378829956055,22.640762329102,Jio
UMTS,404,83,62831,2510889,88.341751098633,22.695693969727,Jio
UMTS,404,83,62831,2511380,88.337631225586,22.668228149414,Jio
UMTS,404,83,62831,2508570,88.373336791992,22.975845336914,Jio
UMTS,404,83,62831,2516311,88.42414855957,22.761611938477,Jio
UMTS,404,83,62831,2515730,88.330764770508,22.789077758789,Jio
UMTS,404,83,62831,2515161,88.343124389648,22.743759155273,Jio
UMTS,404,83,62831,2516589,88.267593,22.71698,Jio
UMTS,404,83,62831,2516591,88.259353637695,22.732772827148,Jio
UMTS,404,83,62831,2518899,88.334884643555,22.806930541992,Jio
UMTS,404,83,62831,2516301,88.296432495117,22.684707641602,Jio
UMTS,404,83,62831,2511549,88.366470336914,22.865982055664,Jio
UMTS,404,83,62831,2518639,88.43376159668,22.736892700195,Jio
UMTS,404,83,62831,2515961,88.483200073242,22.720413208008,Jio
UMTS,404,83,62831,2513009,88.378487,22.92366,Jio
UMTS,404,83,62831,2515729,88.330764770508,22.79182434082,Jio
UMTS,404,83,62831,2515080,88.373336791992,22.920913696289,Jio
UMTS,404,83,62831,2514850,88.337631225586,22.668228149414,Jio
UMTS,404,83,62831,2515521,88.400802612305,22.964859008789,Jio
UMTS,404,83,62831,2511619,88.503799438477,22.790451049805,Jio
UMTS,404,83,62831,2512600,88.354110717773,22.86735534668,Jio
UMTS,404,83,62831,2513011,88.376083374023,22.920913696289,Jio
UMTS,404,83,62831,2513411,88.425521850586,22.985458374023,Jio
UMTS,404,83,62831,2513361,88.276291,22.701645,Jio
UMTS,404,83,62831,2515959,88.487319946289,22.723159790039,Jio
UMTS,404,83,62831,2515001,88.46809387207,22.712173461914,Jio
UMTS,404,83,62831,2523319,88.396682739258,22.650375366211,Jio
UMTS,404,83,62831,2521971,88.36784362793,22.893447875977,Jio
UMTS,404,83,62831,2521389,88.47770690918,22.71354675293,Jio
UMTS,404,83,62831,2522240,88.409042358398,22.661361694336,Jio
UMTS,404,83,62831,2523320,88.393936157227,22.650375366211,Jio
UMTS,404,83,62831,2501959,88.429641723633,22.649002075195,Jio
UMTS,404,83,62831,2501529,88.480453491211,22.618789672852,Jio
UMTS,404,83,62831,2507879,88.392562866211,22.629776000977,Jio
UMTS,404,83,62831,2510640,88.348617553711,22.74787902832,Jio
UMTS,404,83,62831,2511489,88.337631225586,22.91130065918,Jio
UMTS,404,83,62831,2507421,88.425521850586,22.607803344727,Jio
UMTS,404,83,62831,2509230,88.409042358398,22.768478393555,Jio
UMTS,404,83,62831,2505969,88.370590209961,22.64762878418,Jio
UMTS,404,83,62831,2505451,88.410415649414,22.666854858398,Jio
UMTS,404,83,62831,2508271,88.273086547852,22.708053588867,Jio
UMTS,404,83,62831,2511389,88.341751098633,22.69157409668,Jio
UMTS,404,83,62831,2510999,88.372944,22.757884,Jio
UMTS,404,83,62831,2508711,88.369216918945,22.868728637695,Jio
UMTS,404,83,62831,2510591,88.384838,22.832964,Jio
UMTS,404,83,62831,2511131,88.349990844727,22.834396362305,Jio
UMTS,404,83,62831,2510880,88.378143,22.696381,Jio
UMTS,404,83,62831,2508901,88.334884643555,22.806930541992,Jio
UMTS,404,83,62831,2515960,88.479080200195,22.724533081055,Jio
UMTS,404,83,62831,2515069,88.365097045898,22.894821166992,Jio
UMTS,404,83,62831,2515131,88.330764770508,22.794570922852,Jio
UMTS,404,83,62831,2516299,88.299179077148,22.68196105957,Jio
UMTS,404,83,62831,2521379,88.32389831543,22.775344848633,Jio
UMTS,404,83,62831,2515219,88.366470336914,22.683334350586,Jio
UMTS,404,83,62831,2512921,88.38981628418,22.90168762207,Jio
UMTS,404,83,62831,2514939,88.407669067383,22.771224975586,Jio
UMTS,404,83,62831,2515141,88.329391479492,22.771224975586,Jio
UMTS,404,83,62831,2516750,88.32389831543,22.775344848633,Jio
UMTS,404,83,62831,2515079,88.371963500977,22.929153442383,Jio
UMTS,404,83,62831,2514940,88.415908813477,22.762985229492,Jio
UMTS,404,83,62831,2515700,88.38020324707,22.887954711914,Jio
UMTS,404,83,62831,2513151,88.452987670898,22.694320678711,Jio
UMTS,404,83,62831,2512040,88.378829956055,22.957992553711,Jio
UMTS,404,83,62831,2516300,88.296432495117,22.680587768555,Jio
UMTS,404,83,62831,2521969,88.374710083008,22.890701293945,Jio
UMTS,404,83,62831,2522221,88.417282104492,22.687454223633,Jio
UMTS,404,83,62831,2550709,88.439254760742,22.621536254883,Jio
UMTS,404,83,62841,2371857,88.480453491211,22.578964233398,Jio
UMTS,404,83,62831,2522239,88.403549194336,22.664108276367,Jio
UMTS,404,83,62831,2502669,88.421401977539,22.654495239258,Jio
UMTS,404,83,62831,2510990,88.328018188477,22.751998901367,Jio
UMTS,404,83,62831,2508709,88.362350463867,22.894821166992,Jio
UMTS,404,83,62831,2505981,88.41178894043,22.661361694336,Jio
UMTS,404,83,62831,2507510,88.461227416992,22.636642456055,Jio
UMTS,404,83,62831,2511239,88.418655395508,22.887954711914,Jio
UMTS,404,83,62831,2509091,88.47770690918,22.72590637207,Jio
UMTS,404,83,62831,2510669,88.381576538086,22.701187133789,Jio
UMTS,404,83,62831,2505400,88.425521850586,22.609176635742,Jio
UMTS,404,83,62831,2508460,88.476333618164,22.727279663086,Jio
UMTS,404,83,62831,2506391,88.414535522461,22.60368347168,Jio
UMTS,404,83,62831,2521381,88.325664,22.764359,Jio
UMTS,404,83,62831,2513150,88.462600708008,22.679214477539,Jio
UMTS,404,83,62831,2511620,88.503799438477,22.783584594727,Jio
UMTS,404,83,62831,2519451,88.196182250977,22.838516235352,Jio
UMTS,404,83,62831,2516780,88.463973999023,22.677841186523,Jio
UMTS,404,83,62831,2511621,88.503799438477,22.787704467773,Jio
UMTS,404,83,62831,2514400,88.373336791992,22.699813842773,Jio
UMTS,404,83,62831,2512941,88.34587097168,22.84538269043,Jio
UMTS,404,83,62831,2514999,88.46809387207,22.712173461914,Jio
UMTS,404,83,62831,2516009,88.363723754883,22.874221801758,Jio
UMTS,404,83,62831,2521220,88.3778,22.924004,Jio
UMTS,404,83,62831,2516831,88.366470336914,22.894821166992,Jio
UMTS,404,83,62831,2516781,88.463973999023,22.677841186523,Jio
UMTS,404,83,62831,2515539,88.373336791992,22.975845336914,Jio
UMTS,404,83,62831,2516021,88.452987670898,22.694320678711,Jio
UMTS,404,83,62831,2523321,88.395996,22.659988,Jio
UMTS,404,83,62831,2550739,88.420028686523,22.618789672852,Jio
UMTS,404,83,62831,2550741,88.420028686523,22.618789672852,Jio
UMTS,404,83,62831,2522390,88.46809387207,22.712173461914,Jio
UMTS,404,83,62831,2512759,88.38981628418,22.833023071289,Jio
UMTS,404,83,62831,2515139,88.329391479492,22.772598266602,Jio
