State_code,District_code,Subdistrict_code,Subdistrict_name,Number of households_total,population_total,Area_total,population density_total,State_name,District_name,Household density,% Rural Population,% Rural Households,% Rural Area,sdtname,dtname,stname,number_of_cell_towers,cell_towers_per_area,% Rural_pop_per_area,% Rural_house_per_area
1,16,62,Doda,41297,202716,1023.61,198.0,JAMMU & KASHMIR,Doda,40.34446713103623,89.34223248288245,88.86844080683827,98.60786823106456,Doda,Doda,JAMMU & KASHMIR,1,0.0009769345746915,0.08728151589265683,0.08681865242312821
1,16,63,Thathri,11129,59955,123.54,485.0,JAMMU & KASHMIR,Doda,90.08418326048243,100.0,100.0,100.0,Thathri,Doda,JAMMU & KASHMIR,1,0.0080945442771571,0.8094544277157195,0.8094544277157195
1,16,65,Bhaderwah,13994,75376,112.17,672.0,JAMMU & KASHMIR,Doda,124.75706516894,85.2950541286351,84.83635843933114,95.0967281804404,Bhaderwah,Doda,JAMMU & KASHMIR,1,0.0089150396719265,0.7604087913759036,0.756319501108417
1,17,67,Ramban,30472,158668,765.96,207.0,JAMMU & KASHMIR,Ramban,39.78275627970129,95.01411752842414,95.02165922814387,98.56258812470624,Ramban,Ramban,JAMMU & KASHMIR,1,0.0013055512037182,0.12404579550945759,0.12405564158460478
1,18,68,Kishtwar,24115,129489,780.3,166.0,JAMMU & KASHMIR,Kishtwar,30.904780212738693,88.52026040822001,88.76218121501141,99.919261822376,Kishtwar,Kishtwar,JAMMU & KASHMIR,1,0.0012815583749839,0.11344388108191723,0.11375391671794363
1,19,72,Udhampur,50555,275559,808.71,341.0,JAMMU & KASHMIR,Udhampur,62.51313820776298,64.53354816935756,63.96597764810602,95.3852431650406,Udhampur,Udhampur,JAMMU & KASHMIR,2,0.0024730744024433,0.07979813303824307,0.07909631097439876
1,20,77,Reasi,30907,166824,861.53,194.0,JAMMU & KASHMIR,Reasi,35.874548767889685,83.81767611374862,83.72536965735917,95.47200910008937,Reasi,Reasi,JAMMU & KASHMIR,3,0.003482177057096,0.09728932958080232,0.09718218710591525
1,21,78,Akhnoor,54133,250446,969.5,258.0,JAMMU & KASHMIR,Jammu,55.83599793708097,87.37412456178178,89.14340605545601,99.09953584321816,Akhnoor,Jammu,JAMMU & KASHMIR,2,0.002062919030428,0.09012287216274552,0.09194781439448789
1,21,79,Jammu,195906,970335,1069.72,907.0,JAMMU & KASHMIR,Jammu,183.13764349549413,29.359963311639792,28.879156330076672,79.31514788916726,Jammu,Jammu,JAMMU & KASHMIR,2,0.0018696481322215,0.027446400283849783,0.026996930346330508
1,21,80,Ranbir Singh Pora,41528,197739,245.26,806.0,JAMMU & KASHMIR,Jammu,169.32235178993722,85.69831950196976,86.12743209400887,97.2355867242926,Ranbir Singh Pora,Jammu,JAMMU & KASHMIR,1,0.0040773057163826,0.349418247989765,0.3511678712142578
1,22,82,Samba,65385,318898,903.65,353.0,JAMMU & KASHMIR,Samba,72.35655397554363,83.1874141575049,83.68586067140782,95.71072871133735,Samba,Samba,JAMMU & KASHMIR,1,0.0011066231394898,0.0920571174210202,0.09260870986710322
2,23,86,Bhalai,4774,25326,133.25185124403168,190.0,HIMACHAL PRADESH,Chamba,35.82689437655243,100.0,100.0,100.0,Bhalai,Chamba,HIMACHAL PRADESH,1,0.0075045861702036,0.7504586170203693,0.7504586170203693
2,23,88,Bhattiyat,8897,42967,248.8837917206384,173.0,HIMACHAL PRADESH,Chamba,35.74760710004976,87.02492610608141,85.37709340227043,98.10755052892844,Bhattiyat,Chamba,HIMACHAL PRADESH,1,0.0040179394290266,0.3496608819097518,0.3430399899166701
2,23,90,Chamba,35900,179253,1012.2771446685192,177.0,HIMACHAL PRADESH,Chamba,35.46459602400273,88.87996295738425,87.3091922005571,99.57225152984977,Chamba,Chamba,HIMACHAL PRADESH,1,0.0009878717555432,0.08780200503933033,0.0862502849742275
2,24,94,Indora,16720,81226,298.12916541036685,272.0,HIMACHAL PRADESH,Kangra,56.083073848160296,94.41804348361362,93.99521531100478,96.87383822808104,Indora,Kangra,HIMACHAL PRADESH,1,0.0033542508282392,0.3167018005556407,0.31528352880746463
2,24,99,Dharmsala,31328,136536,337.66703106822905,404.0,HIMACHAL PRADESH,Kangra,92.77778733947484,68.6588152575145,66.38789581205312,94.53011449131736,Dharmsala,Kangra,HIMACHAL PRADESH,2,0.0059229945952167,0.20333289584212116,0.19660757404130097
2,24,100,Kangra,21432,97568,180.62658348104588,540.0,HIMACHAL PRADESH,Kangra,118.65363108220986,90.23450311577568,89.501679731243,98.27267950272258,Kangra,Kangra,HIMACHAL PRADESH,2,0.0110725672902398,0.49956380382539023,0.49550668570684053
2,24,111,Palampur,44501,189276,429.2900974251571,441.0,HIMACHAL PRADESH,Kangra,103.6618367554084,98.12813034933112,98.1079076874677,99.84392838222485,Palampur,Kangra,HIMACHAL PRADESH,1,0.0023294271309725,0.22858232914734045,0.22853522193013534
2,26,117,Manali,12450,51661,751.7321605081908,69.0,HIMACHAL PRADESH,Kullu,16.561749854607086,84.32860378235031,81.71084337349399,99.60092169025044,Manali,Kullu,HIMACHAL PRADESH,3,0.0039907830974956,0.1121790555366714,0.10869675087235234
2,26,118,Kullu,44056,206716,2809.0409314870026,74.0,HIMACHAL PRADESH,Kullu,15.68364472947654,84.57739120339016,82.35881605229707,99.57636786753048,Kullu,Kullu,HIMACHAL PRADESH,4,0.0014239735545193,0.03010899209596708,0.029319194009999477
2,27,124,Jogindarnagar,19597,84470,277.50303691048475,304.0,HIMACHAL PRADESH,Mandi,70.61904697757049,93.68414821830235,93.50410777159767,98.46848522909283,Jogindarnagar,Mandi,HIMACHAL PRADESH,1,0.0036035641668403,0.3375968395204353,0.33694805221810836
2,27,125,Lad Bharol,6438,25832,84.85477987968962,304.0,HIMACHAL PRADESH,Mandi,75.8707996076125,100.0,100.0,100.0,Lad Bharol,Mandi,HIMACHAL PRADESH,1,0.0117848399514775,1.1784839951477555,1.1784839951477555
2,27,132,Sundarnagar,24005,111351,244.51588178799847,455.0,HIMACHAL PRADESH,Mandi,98.17358211853474,78.13760091961454,75.63007706727764,94.96556219171356,Sundarnagar,Mandi,HIMACHAL PRADESH,1,0.0040897138978768,0.31956043242770565,0.3093053772795456
2,27,133,Mandi,47425,216051,591.2745666547411,365.0,HIMACHAL PRADESH,Mandi,80.20808381513314,86.92762357036071,85.04797047970479,98.60809166094138,Mandi,Mandi,HIMACHAL PRADESH,3,0.0050737849540411,0.1470173561872817,0.1438383709972194
2,27,135,Bali Chowki,7220,37913,192.1167007660386,197.0,HIMACHAL PRADESH,Mandi,37.58132411815971,100.0,100.0,100.0,Bali Chowki,Mandi,HIMACHAL PRADESH,1,0.0052051695454514,0.5205169545451485,0.5205169545451485
2,28,143,Hamirpur,27322,116948,229.77429627104,509.0,HIMACHAL PRADESH,Hamirpur,118.907991204426,84.94715600095769,84.07876436571262,97.71950123010323,Hamirpur,Hamirpur,HIMACHAL PRADESH,1,0.0043520968891159,0.36969825337101536,0.36591892883673094
2,29,148,Amb,36710,168793,508.5407933574193,332.0,HIMACHAL PRADESH,Una,72.18693265025642,95.491519198071,95.39362571506402,98.251860988121,Amb,Una,HIMACHAL PRADESH,2,0.0039328211740809,0.18777553432366711,0.18758303554227992
2,29,150,Una,39901,190082,335.7102245797901,566.0,HIMACHAL PRADESH,Una,118.8554803475058,80.37531170757883,79.60201498709306,96.54463905157498,Una,Una,HIMACHAL PRADESH,1,0.0029787594382974,0.23941871835504844,0.237115253450297
2,31,161,Nalagarh,22347,114211,348.00424625036527,328.0,HIMACHAL PRADESH,Solan,64.21473370161944,90.62437068233358,89.34980086812547,99.44253553774044,Nalagarh,Solan,HIMACHAL PRADESH,2,0.0057470563119541,0.26041168077338783,0.2567491685255024
2,31,162,Baddi,20365,90942,231.5017003255033,393.0,HIMACHAL PRADESH,Solan,87.96911630180583,67.10980625013745,58.98846059415664,96.98058373214036,Baddi,Solan,HIMACHAL PRADESH,3,0.012958868102402,0.28988904252442904,0.25480789346780536
2,31,163,Krishangarh,5023,24511,121.16717853083348,202.0,HIMACHAL PRADESH,Solan,41.45512061025498,100.0,100.0,100.0,Krishangarh,Solan,HIMACHAL PRADESH,1,0.0082530600458401,0.8253060045840132,0.8253060045840132
2,31,164,Kasauli,15698,67264,168.02974583718373,400.0,HIMACHAL PRADESH,Solan,93.42393468362998,81.2039129400571,79.3604280800102,93.3940267869264,Kasauli,Solan,HIMACHAL PRADESH,1,0.0059513272189852,0.4832710573682679,0.4722998757428836
2,31,165,Solan,26189,116598,260.84872665446363,447.0,HIMACHAL PRADESH,Solan,100.39918666994902,60.681143758898095,57.10030929015999,95.44180255257668,Solan,Solan,HIMACHAL PRADESH,2,0.007667279137802,0.2326296338002834,0.2189020050912443
2,32,173,Paonta Sahib,31523,157799,737.0,214.0,HIMACHAL PRADESH,Sirmaur,42.77204884667571,84.04109024772019,81.87672493100277,99.16146540027138,Paonta Sahib,Sirmaur,HIMACHAL PRADESH,4,0.005427408412483,0.11403133005118073,0.11109460641927106
2,33,181,Shimla   ( Rural ),17594,84382,356.6,237.0,HIMACHAL PRADESH,Shimla,49.33819405496354,97.55635088051952,97.76060020461522,99.6045989904655,Shimla   ( Rural ),Shimla,HIMACHAL PRADESH,2,0.005608524957936,0.27357361435928074,0.2741463830751969
2,33,184,Theog,17469,84684,470.0632452464767,180.0,HIMACHAL PRADESH,Shimla,37.16308427994655,94.85971375938784,93.56574503406031,99.1490506776588,Theog,Shimla,HIMACHAL PRADESH,2,0.004254746611706,0.20180202285258092,0.19904926832771047
3,35,202,Gurdaspur,156505,821539,1352.6036033812893,607.0,PUNJAB,Gurdaspur,115.70647868212308,82.08313908408486,81.39292674355451,96.0550156848164,Gurdaspur,Gurdaspur,PUNJAB,1,0.0007393149016461,0.060685287898753444,0.060175003630099325
3,35,203,Batala,129555,675891,950.7673829118936,711.0,PUNJAB,Gurdaspur,136.26361434824872,69.88212596409777,68.85029524140327,94.40872699721902,Batala,Gurdaspur,PUNJAB,1,0.0010517819794546,0.07350076077501878,0.07241549981504103
3,36,206,Kapurthala,69986,341631,656.5451771074815,520.0,PUNJAB,Kapurthala,106.59738650177114,64.09927670498287,62.56679907410053,94.390332716743,Kapurthala,Kapurthala,PUNJAB,1,0.0015231244320545,0.09763117442638578,0.09529702030521177
3,36,208,Phagwara,52083,247367,296.54457209527374,834.0,PUNJAB,Kapurthala,175.63295673227427,50.57020540330763,50.04128026419369,91.19188059472955,Phagwara,Kapurthala,PUNJAB,2,0.006744348702351,0.17053154959471137,0.16874792180689938
3,37,210,Nakodar,42287,208157,445.4415607532573,467.0,PUNJAB,Jalandhar,94.93276722650486,82.23792618071936,81.5215077919928,97.19379575204836,Nakodar,Jalandhar,PUNJAB,1,0.0022449633983613,0.18462113423285456,0.18301280117225047
3,37,212,Jalandhar - I,245989,1145692,468.0523428136878,2448.0,PUNJAB,Jalandhar,525.5587409759382,14.988146901610556,15.200273182947203,69.01201281717879,Jalandhar - I,Jalandhar,PUNJAB,3,0.0064095395441577,0.032022373419839316,0.03247558401603344
3,38,216,Hoshiarpur,119141,560346,1118.9858312539009,501.0,PUNJAB,Hoshiarpur,106.47230436018503,66.21533838021509,65.34442383394466,95.38778789163332,Hoshiarpur,Hoshiarpur,PUNJAB,2,0.0017873327294581,0.05917442073955148,0.05839611370299633
3,39,218,Nawanshahr,89606,423546,774.6872659592757,547.0,PUNJAB,Shahid Bhagat Singh Nagar,115.66732013988012,77.28794511103871,76.98368412829498,93.92399977793433,Nawanshahr,Shahid Bhagat Singh Nagar,PUNJAB,2,0.0025816869437287,0.09976663940039726,0.09937388609707948
3,40,222,Amloh,42832,210628,270.84348228344345,778.0,PUNJAB,Fatehgarh Sahib,158.14299697703416,53.96528476745732,51.33311542771759,85.60053959165033,Amloh,Fatehgarh Sahib,PUNJAB,1,0.0036921693354742,0.1992489695985429,0.1895305546765803
3,41,225,Khanna,44917,222297,212.39822945194064,1047.0,PUNJAB,Ludhiana,211.47539749225345,42.35774661826295,41.670191686889154,88.3473604917219,Khanna,Ludhiana,PUNJAB,1,0.0047081371750618,0.19942608150529448,0.1961889785729964
3,41,227,Ludhiana (East),407387,1934225,634.0,3051.0,PUNJAB,Ludhiana,642.5662460567823,14.459951660225672,13.681339856205524,73.16246056782335,Ludhiana (East),Ludhiana,PUNJAB,2,0.0031545741324921,0.02280749473221715,0.021579400404109658
3,41,228,Ludhiana (West),72514,362602,543.0,668.0,PUNJAB,Ludhiana,133.54327808471456,75.14823415204549,74.86554320544998,91.67034990791898,Ludhiana (West),Ludhiana,PUNJAB,2,0.003683241252302,0.13839453803323296,0.1378739285551565
3,41,230,Jagraon,67059,341234,784.3389979789472,435.0,PUNJAB,Ludhiana,85.49747006434067,80.88115486733443,80.26215720484946,98.21505751517203,Jagraon,Ludhiana,PUNJAB,1,0.0012749589177342,0.1031201496747525,0.10233095308491064
3,42,233,Moga,117438,599488,1234.515015843214,486.0,PUNJAB,Moga,95.12885505065,67.42987349204654,66.08082562713943,96.7396103341434,Moga,Moga,PUNJAB,2,0.0016200693991833,0.05462053731763621,0.053527761735651366
3,43,235,Firozpur,108238,567191,1293.0604713666817,439.0,PUNJAB,Firozpur,83.70683536988754,64.74979327951255,63.250429608825,96.44254843306896,Firozpur,Firozpur,PUNJAB,2,0.0015467180725787,0.050074837730578976,0.04891529128716878
3,43,236,Jalalabad,67584,356027,909.997920910698,391.0,PUNJAB,Firozpur,74.26830154992443,84.06946664157495,83.22975852272727,98.89999748680938,Jalalabad,Firozpur,PUNJAB,1,0.001098903609581,0.09238424034797882,0.0914614820651826
3,46,245,Bathinda,151247,755926,1511.9819566419774,500.0,PUNJAB,Bathinda,100.03227838506132,52.54350293547252,50.2257896024384,93.81540238696498,Bathinda,Bathinda,PUNJAB,1,0.0006613835539551,0.03475140870871801,0.03321851122746657
3,48,253,Patiala,171644,859786,1147.7449350295806,749.0,PUNJAB,Patiala,149.5489065221414,44.4098880419081,41.65074223392603,93.27812324451584,Patiala,Patiala,PUNJAB,4,0.003485094882947,0.038693168391776465,0.03628919715760068
3,48,254,Rajpura,75699,391011,723.3844823450178,541.0,PUNJAB,Patiala,104.64559559614028,72.46190004884772,70.28758636177493,95.47819993401532,Rajpura,Patiala,PUNJAB,3,0.004147172179136,0.10017065864330646,0.09716490756605878
3,49,255,Ajnala,81132,442711,1097.7762946703344,403.0,PUNJAB,Amritsar,73.90576786353743,89.3341254226798,88.52857072425184,98.09341847682316,Ajnala,Amritsar,PUNJAB,1,0.0009109324047667,0.08137734969901779,0.08064354382040763
3,49,257,Amritsar- II,286786,1415214,561.7303600198185,2519.0,PUNJAB,Amritsar,510.5403239908234,15.866787637770685,14.369948323837288,73.60655386424739,Amritsar- II,Amritsar,PUNJAB,3,0.0053406406587925,0.028246270394234854,0.025581576761010926
3,52,266,Kharar,66262,329763,517.9523218286655,637.0,PUNJAB,Sahibzada Ajit Singh Nagar,127.93069401843312,50.70580993016196,47.35444145966014,88.80398879277877,Kharar,Sahibzada Ajit Singh Nagar,PUNJAB,2,0.0038613592713299,0.09789667464206298,0.0914262557844554
3,52,267,SAS Nagar (Mohali),71101,324375,187.431460054811,1731.0,PUNJAB,Sahibzada Ajit Singh Nagar,379.3440011575846,34.97433526011561,30.9728414508938,75.6764419448752,SAS Nagar (Mohali),Sahibzada Ajit Singh Nagar,PUNJAB,4,0.0213411345076769,0.18659799827567894,0.16524889387211913
3,52,268,Dera Bassi,68048,340490,388.6238933817672,876.0,PUNJAB,Sahibzada Ajit Singh Nagar,175.0998874717994,49.740080472260566,46.61856336703503,82.38656933716692,Dera Bassi,Sahibzada Ajit Singh Nagar,PUNJAB,4,0.0102927279256877,0.12799027882569763,0.11995804725583094
4,55,277,Chandigarh,241173,1055450,114.0,9258.0,CHANDIGARH,Chandigarh,2115.5526315789475,2.7467904685205364,2.960530407632695,3.9210526315789473,Chandigarh,Chandigarh,CHANDIGARH,2,0.0175438596491228,0.024094653232636286,0.025969564979234167
5,59,298,Dhanaulti,12409,74083,555.2861165037963,133.0,UTTARAKHAND,Tehri Garhwal,22.347038096557856,100.0,100.0,100.0,Dhanaulti,Tehri Garhwal,UTTARAKHAND,1,0.0018008734061211,0.1800873406121191,0.1800873406121191
5,60,304,Dehradun,213030,988007,666.2321419632685,1483.0,UTTARAKHAND,Dehradun,319.75341113420046,22.87858284404868,22.50293385908088,69.98793852683501,Dehradun,Dehradun,UTTARAKHAND,3,0.0045029349547134,0.034340256800924576,0.03377641581921987
5,60,305,Rishikesh,54517,260343,500.7250829457258,520.0,UTTARAKHAND,Dehradun,108.87611157659776,52.98510042520829,51.881064622044505,93.31169914577056,Rishikesh,Dehradun,UTTARAKHAND,1,0.0019971038680888,0.10581674901025762,0.10361187483725068
5,65,335,Pati,8467,45504,339.1959183261065,134.0,UTTARAKHAND,Champawat,24.96197490165473,100.0,100.0,100.0,Pati,Champawat,UTTARAKHAND,1,0.0029481486833181,0.29481486833181453,0.29481486833181453
5,66,342,Haldwani,74275,364129,958.5583688787352,380.0,UTTARAKHAND,Nainital,77.48615255102565,32.747460378052835,32.66644227532817,94.80782791994002,Haldwani,Nainital,UTTARAKHAND,2,0.002086466578284,0.03416324080124497,0.034078720019459476
5,66,343,Ramnagar,29914,153738,836.7868565400133,184.0,UTTARAKHAND,Nainital,35.74864945141449,64.3633974684203,64.49822825432908,99.70960346938912,Ramnagar,Nainital,UTTARAKHAND,1,0.0011950474510735,0.07691731408707013,0.07707844327409666
5,67,347,Jaspur,31022,170315,242.90590792358825,701.0,UTTARAKHAND,Udham Singh Nagar,127.71200282933712,66.03411326072278,67.90019985816518,96.28662798813544,Jaspur,Udham Singh Nagar,UTTARAKHAND,1,0.0041168204122666,0.2718505853776737,0.2795329287730819
5,67,349,Kichha,74194,390866,458.09325733947526,853.0,UTTARAKHAND,Udham Singh Nagar,161.9626545714854,41.11306688225632,41.06127180095426,85.92644642393769,Kichha,Udham Singh Nagar,UTTARAKHAND,1,0.0021829616218492,0.08974824716048813,0.08963518048580517
5,67,350,Gadarpur,33800,174848,334.5207055773008,523.0,UTTARAKHAND,Udham Singh Nagar,101.04008342822748,82.47392020497803,81.72485207100591,97.63841225123372,Gadarpur,Udham Singh Nagar,UTTARAKHAND,1,0.0029893515807167,0.24654354373266146,0.24430431572230732
5,68,353,Roorkee,172335,996344,1066.8325712845717,934.0,UTTARAKHAND,Hardwar,161.53893744778682,64.82720827344772,63.20712565642499,95.0338974056438,Roorkee,Hardwar,UTTARAKHAND,1,0.0009373542080702,0.060766056472562856,0.05924746521407513
5,68,354,Hardwar,125249,657829,902.814605815764,729.0,UTTARAKHAND,Hardwar,138.73169440676878,51.21954185662231,47.23391005117805,92.9930243050466,Hardwar,Hardwar,UTTARAKHAND,4,0.004430588488747,0.0567331781372117,0.05231850453781538
6,69,356,Kalka,34577,168073,257.35120456049697,653.0,HARYANA,Panchkula,134.3572494989888,56.019705723108416,52.184978453885535,91.00062498656165,Kalka,Panchkula,HARYANA,1,0.0038857405066659,0.21767803969978913,0.20277728461775327
6,69,357,Panchkula,82530,393220,640.6456963851535,614.0,HARYANA,Panchkula,128.8231552411511,39.14068460403845,34.06034169392948,92.61214111527482,Panchkula,Panchkula,HARYANA,2,0.0031218503632897,0.06109568022526328,0.05316564504548321
6,70,359,Ambala,136233,655564,736.0,891.0,HARYANA,Ambala,185.0991847826087,32.856746252082175,30.59317492824793,87.01494565217392,Ambala,Ambala,HARYANA,3,0.0040760869565217,0.04464231827728556,0.041566813761206425
6,70,360,Barara,45283,244039,357.0,684.0,HARYANA,Ambala,126.84313725490196,87.85235146841283,87.0370779321158,94.08963585434174,Barara,Ambala,HARYANA,2,0.0056022408963585,0.24608501811880346,0.24380133874542242
6,71,361,Jagadhri,169517,853533,840.3862281904762,1016.0,HARYANA,Yamunanagar,201.71320556383324,48.94807816452322,46.18474843231063,92.215484047036,Jagadhri,Yamunanagar,HARYANA,3,0.0035697871994637,0.058244740956688995,0.05495657458803895
6,72,364,Shahbad,26007,130176,181.42529540990265,718.0,HARYANA,Kurukshetra,143.34825770155794,67.26969641101277,64.54031606875073,91.18094311829536,Shahbad,Kurukshetra,HARYANA,1,0.0055119105510654,0.37078454941482775,0.3557404491084431
6,72,366,Thanesar,112485,579172,800.9991898238826,723.0,HARYANA,Kurukshetra,140.4308536500921,68.22377462998902,66.64977552562564,95.1473109469004,Thanesar,Kurukshetra,HARYANA,2,0.0024968814268585,0.08517333787190164,0.08320829330711317
6,73,367,Guhla,36892,195251,553.0037140696909,353.0,HARYANA,Kaithal,66.71202934335226,80.05029423664924,79.3640897755611,94.44488360233171,Guhla,Kaithal,HARYANA,1,0.0018083061190326,0.14475543689849632,0.14351456917260313
6,73,368,Kaithal,121798,641973,1280.1004210888686,502.0,HARYANA,Kaithal,95.14722282209485,74.51995644676646,73.64160331039919,96.07530790769796,Kaithal,Kaithal,HARYANA,2,0.0015623774252794,0.05821414884261884,0.05752798928677702
6,73,369,Fatehpur Pundri,45584,237080,483.8938197781525,490.0,HARYANA,Kaithal,94.20248438159138,85.87649738484899,85.65724815724816,95.17662779601102,Fatehpur Pundri,Kaithal,HARYANA,1,0.0020665690676902,0.1774697131371097,0.17701661946523486
