State_code,District_code,Subdistrict_code,Subdistrict_name,Number of households_total,population_total,Area_total,population density_total,State_name,District_name,Household density,% Rural Population,% Rural Households,% Rural Area,sdtname,dtname,stname,number_of_cell_towers,cell_towers_per_area,% Rural_pop_per_area,% Rural_house_per_area
2,27,132,Sundarnagar,24005,111351,244.51588178799847,455.0,HIMACHAL PRADESH,Mandi,98.17358211853474,78.13760091961454,75.63007706727764,94.96556219171356,Sundarnagar,Mandi,HIMACHAL PRADESH,1,0.0040897138978768,0.31956043242770565,0.3093053772795456
2,27,133,Mandi,47425,216051,591.2745666547411,365.0,HIMACHAL PRADESH,Mandi,80.20808381513314,86.92762357036071,85.04797047970479,98.60809166094138,Mandi,Mandi,HIMACHAL PRADESH,15,0.0253689247702055,0.1470173561872817,0.1438383709972194
2,27,134,Aut,6032,30893,150.66553435089085,205.0,HIMACHAL PRADESH,Mandi,40.035699113188286,100.0,100.0,100.0,Aut,Mandi,HIMACHAL PRADESH,1,0.0066372180227434,0.6637218022743416,0.6637218022743416
2,28,141,Nadaun,18065,81089,182.2736175141844,445.0,HIMACHAL PRADESH,Hamirpur,99.10924162458232,94.53686689933282,94.54746747854968,98.74913329142512,Nadaun,Hamirpur,HIMACHAL PRADESH,3,0.0164587724812481,0.5186535944620512,0.5187117519692177
2,28,142,Galore,6043,26957,78.18161285907475,345.0,HIMACHAL PRADESH,Hamirpur,77.29438903866989,100.0,100.0,100.0,Galore,Hamirpur,HIMACHAL PRADESH,1,0.0127907312657074,1.2790731265707411,1.2790731265707411
2,29,148,Amb,36710,168793,508.5407933574193,332.0,HIMACHAL PRADESH,Una,72.18693265025642,95.491519198071,95.39362571506402,98.251860988121,Amb,Una,HIMACHAL PRADESH,13,0.0255633376315263,0.18777553432366711,0.18758303554227992
2,29,150,Una,39901,190082,335.7102245797901,566.0,HIMACHAL PRADESH,Una,118.8554803475058,80.37531170757883,79.60201498709306,96.54463905157498,Una,Una,HIMACHAL PRADESH,9,0.0268088349446768,0.23941871835504844,0.237115253450297
2,30,155,Naina Devi,9147,46684,269.0712781851097,174.0,HIMACHAL PRADESH,Bilaspur,33.99470973526669,97.42095792991176,97.08101016726796,99.65808316435502,Naina Devi,Bilaspur,HIMACHAL PRADESH,2,0.0074329746879341,0.3620637571836644,0.3608003456261888
2,30,156,Bilaspur Sadar,15873,75714,180.2743671889473,420.0,HIMACHAL PRADESH,Bilaspur,88.04912338626242,81.96634704281904,79.67617967617969,94.1089794596982,Bilaspur Sadar,Bilaspur,HIMACHAL PRADESH,14,0.0776594044860879,0.4546755499460959,0.44197176181276127
2,31,164,Kasauli,15698,67264,168.02974583718373,400.0,HIMACHAL PRADESH,Solan,93.42393468362998,81.2039129400571,79.3604280800102,93.3940267869264,Kasauli,Solan,HIMACHAL PRADESH,19,0.1130752171607191,0.4832710573682679,0.4722998757428836
2,31,165,Solan,26189,116598,260.84872665446363,447.0,HIMACHAL PRADESH,Solan,100.39918666994902,60.681143758898095,57.10030929015999,95.44180255257668,Solan,Solan,HIMACHAL PRADESH,43,0.1648465014627441,0.2326296338002834,0.2189020050912443
2,31,166,Kandaghat,8220,40529,230.26603605902085,176.0,HIMACHAL PRADESH,Solan,35.697839510700064,100.0,100.0,100.0,Kandaghat,Solan,HIMACHAL PRADESH,1,0.0043428028601824,0.434280286018249,0.434280286018249
2,32,173,Paonta Sahib,31523,157799,737.0,214.0,HIMACHAL PRADESH,Sirmaur,42.77204884667571,84.04109024772019,81.87672493100277,99.16146540027138,Paonta Sahib,Sirmaur,HIMACHAL PRADESH,11,0.0149253731343283,0.11403133005118073,0.11109460641927106
2,33,180,Seoni,7354,35379,247.24670184195864,143.0,HIMACHAL PRADESH,Shimla,29.743571684530355,92.67644647955,91.02529235790048,99.28816037306537,Seoni,Shimla,HIMACHAL PRADESH,1,0.0040445433348559,0.3748339039069943,0.3681557395094569
2,33,181,Shimla   ( Rural ),17594,84382,356.6,237.0,HIMACHAL PRADESH,Shimla,49.33819405496354,97.55635088051952,97.76060020461522,99.6045989904655,Shimla   ( Rural ),Shimla,HIMACHAL PRADESH,150,0.4206393718452046,0.27357361435928074,0.2741463830751969
2,33,184,Theog,17469,84684,470.0632452464767,180.0,HIMACHAL PRADESH,Shimla,37.16308427994655,94.85971375938784,93.56574503406031,99.1490506776588,Theog,Shimla,HIMACHAL PRADESH,7,0.0148916131409712,0.20180202285258092,0.19904926832771047
2,33,189,Kotkhai,8940,39205,243.63688772374329,161.0,HIMACHAL PRADESH,Shimla,36.693950918208046,96.964672873358,96.30872483221476,99.83582124868808,Kotkhai,Shimla,HIMACHAL PRADESH,1,0.0041044687827973,0.39798847284285205,0.3952961545848426
3,36,205,Bhulath,22689,104354,234.9931417477361,444.0,PUNJAB,Kapurthala,96.55175394163852,80.19817160817985,79.72145092335494,92.68914834185134,Bhulath,Kapurthala,PUNJAB,24,0.1021306401604004,0.341278775251544,0.3392501173882576
3,36,206,Kapurthala,69986,341631,656.5451771074815,520.0,PUNJAB,Kapurthala,106.59738650177114,64.09927670498287,62.56679907410053,94.390332716743,Kapurthala,Kapurthala,PUNJAB,19,0.0289393642090368,0.09763117442638578,0.09529702030521177
3,36,208,Phagwara,52083,247367,296.54457209527374,834.0,PUNJAB,Kapurthala,175.63295673227427,50.57020540330763,50.04128026419369,91.19188059472955,Phagwara,Kapurthala,PUNJAB,132,0.4451270143551677,0.17053154959471137,0.16874792180689938
3,37,209,Shahkot,32743,166532,430.5914744697537,387.0,PUNJAB,Jalandhar,76.04191430014016,85.07794297792617,84.85783220841095,97.67761309897872,Shahkot,Jalandhar,PUNJAB,7,0.016256708307149,0.19758390033777215,0.1970727179698763
3,37,210,Nakodar,42287,208157,445.4415607532573,467.0,PUNJAB,Jalandhar,94.93276722650486,82.23792618071936,81.5215077919928,97.19379575204836,Nakodar,Jalandhar,PUNJAB,14,0.0314294875770583,0.18462113423285456,0.18301280117225047
3,37,211,Phillaur,80057,381732,744.6301141979544,513.0,PUNJAB,Jalandhar,107.51243936223273,81.54333406683223,81.28958117341394,93.568618957671,Phillaur,Jalandhar,PUNJAB,45,0.0604326888504499,0.10950850967753707,0.10916773257414043
3,37,212,Jalandhar - I,245989,1145692,468.0523428136878,2448.0,PUNJAB,Jalandhar,525.5587409759382,14.988146901610556,15.200273182947203,69.01201281717879,Jalandhar - I,Jalandhar,PUNJAB,108,0.2307434235896781,0.032022373419839316,0.03247558401603344
3,37,213,Jalandhar - II,60559,291477,535.2947540604289,545.0,PUNJAB,Jalandhar,113.13206329902414,81.15837613259366,80.83852111164319,94.81033584034266,Jalandhar - II,Jalandhar,PUNJAB,17,0.0317582040007828,0.15161436856418692,0.151016837916774
3,38,214,Dasua,77198,360505,842.3738591491693,428.0,PUNJAB,Hoshiarpur,91.643394629996,84.4096475777035,84.63949843260188,95.44145398353344,Dasua,Hoshiarpur,PUNJAB,11,0.0130583349430031,0.10020449549913688,0.10047735635824585
3,38,215,Mukerian,70410,335063,628.9731632785159,533.0,PUNJAB,Hoshiarpur,111.94436282939104,81.75298376723184,81.72276665246414,93.8439344855077,Mukerian,Hoshiarpur,PUNJAB,20,0.0317978590624601,0.12997849278830162,0.12993045081046875
3,38,216,Hoshiarpur,119141,560346,1118.9858312539009,501.0,PUNJAB,Hoshiarpur,106.47230436018503,66.21533838021509,65.34442383394466,95.38778789163332,Hoshiarpur,Hoshiarpur,PUNJAB,95,0.0848983046492607,0.05917442073955148,0.05839611370299633
3,38,217,Garhshankar,70245,330711,795.6684880828313,416.0,PUNJAB,Hoshiarpur,88.28425538034793,91.43814387788734,91.249199231262,98.29577264864756,Garhshankar,Hoshiarpur,PUNJAB,38,0.0477585835924723,0.11491990099822626,0.11468243445348397
3,39,218,Nawanshahr,89606,423546,774.6872659592757,547.0,PUNJAB,Shahid Bhagat Singh Nagar,115.66732013988012,77.28794511103871,76.98368412829498,93.92399977793433,Nawanshahr,Shahid Bhagat Singh Nagar,PUNJAB,13,0.016780965134237,0.09976663940039726,0.09937388609707948
3,39,219,Balachaur,39894,188764,507.3156709445866,372.0,PUNJAB,Shahid Bhagat Singh Nagar,78.63742889258701,84.52035345722702,84.68441369629518,96.00248895086564,Balachaur,Shahid Bhagat Singh Nagar,PUNJAB,22,0.0433655044777889,0.16660308028698578,0.16692646915207385
3,40,220,Bassi Pathana,18558,96163,225.3557605999468,427.0,PUNJAB,Fatehgarh Sahib,82.34979194938042,78.9024884830964,76.96950102381722,98.66877154947656,Bassi Pathana,Fatehgarh Sahib,PUNJAB,1,0.0044374281684114,0.3501241249526551,0.3415466319516635
3,40,221,Fatehgarh Sahib,39387,202334,483.5137576831145,418.0,PUNJAB,Fatehgarh Sahib,81.45993650466814,71.28658554667035,69.78952446238607,94.1263305234403,Fatehgarh Sahib,Fatehgarh Sahib,PUNJAB,38,0.0785913521511511,0.14743445127240867,0.1443382393022305
3,40,222,Amloh,42832,210628,270.84348228344345,778.0,PUNJAB,Fatehgarh Sahib,158.14299697703416,53.96528476745732,51.33311542771759,85.60053959165033,Amloh,Fatehgarh Sahib,PUNJAB,21,0.0775355560449597,0.1992489695985429,0.1895305546765803
3,40,223,Khamanon,17323,91038,200.2778542139232,455.0,PUNJAB,Fatehgarh Sahib,86.49483522774689,88.86728618818516,87.96397852565953,96.37004299425205,Khamanon,Fatehgarh Sahib,PUNJAB,4,0.0199722531265362,0.44371998360469334,0.43920971128291786
3,41,225,Khanna,44917,222297,212.39822945194064,1047.0,PUNJAB,Ludhiana,211.47539749225345,42.35774661826295,41.670191686889154,88.3473604917219,Khanna,Ludhiana,PUNJAB,32,0.1506603896019794,0.19942608150529448,0.1961889785729964
3,41,226,Payal,41643,213545,428.980421780508,498.0,PUNJAB,Ludhiana,97.07436024040057,80.84057224472593,80.0302571860817,94.9811229354854,Payal,Ludhiana,PUNJAB,17,0.0396288481638404,0.18844816252730714,0.18655923003178443
3,41,227,Ludhiana (East),407387,1934225,634.0,3051.0,PUNJAB,Ludhiana,642.5662460567823,14.459951660225672,13.681339856205524,73.16246056782335,Ludhiana (East),Ludhiana,PUNJAB,67,0.1056782334384858,0.02280749473221715,0.021579400404109658
3,41,228,Ludhiana (West),72514,362602,543.0,668.0,PUNJAB,Ludhiana,133.54327808471456,75.14823415204549,74.86554320544998,91.67034990791898,Ludhiana (West),Ludhiana,PUNJAB,931,1.714548802946593,0.13839453803323296,0.1378739285551565
3,41,229,Raikot,39995,201451,482.8949077797957,417.0,PUNJAB,Ludhiana,82.82340392423039,77.07978615147107,76.2745343167896,93.01297250055372,Raikot,Ludhiana,PUNJAB,3,0.0062125318607998,0.15962020909655175,0.15795265820357637
3,41,230,Jagraon,67059,341234,784.3389979789472,435.0,PUNJAB,Ludhiana,85.49747006434067,80.88115486733443,80.26215720484946,98.21505751517203,Jagraon,Ludhiana,PUNJAB,22,0.0280490961901533,0.1031201496747525,0.10233095308491064
3,42,231,Nihal Singhwala,32836,170609,421.0393169064392,405.0,PUNJAB,Moga,77.98796616254396,96.02248415968675,96.01352174442684,99.19247446414715,Nihal Singhwala,Moga,PUNJAB,1,0.0023750751054496,0.22806061169110317,0.22803932528173465
3,42,233,Moga,117438,599488,1234.515015843214,486.0,PUNJAB,Moga,95.12885505065,67.42987349204654,66.08082562713943,96.7396103341434,Moga,Moga,PUNJAB,121,0.0980141986505956,0.05462053731763621,0.053527761735651366
3,43,235,Firozpur,108238,567191,1293.0604713666817,439.0,PUNJAB,Firozpur,83.70683536988754,64.74979327951255,63.250429608825,96.44254843306896,Firozpur,Firozpur,PUNJAB,12,0.0092803084354722,0.050074837730578976,0.04891529128716878
3,45,242,Faridkot,89912,456578,1053.4788569012403,433.0,PUNJAB,Faridkot,85.34770243464783,60.64768779923693,58.92094492392561,96.6406539848272,Faridkot,Faridkot,PUNJAB,5,0.0047461797332195,0.05756896533987337,0.0559298789320166
3,45,243,Jaitu,30981,160930,404.51763899194816,398.0,PUNJAB,Faridkot,76.58751316062306,76.77437395140745,76.66311610341823,97.62680311693624,Jaitu,Faridkot,PUNJAB,1,0.0024720800865247,0.18979240100067832,0.18951736269019456
3,46,244,Rampura Phul,60639,316669,881.926443944245,359.0,PUNJAB,Bathinda,68.75743483640635,79.31909975400181,78.88982338099242,96.54052781731434,Rampura Phul,Bathinda,PUNJAB,4,0.0045355256410169,0.08993845268916364,0.08945170418994694
3,46,245,Bathinda,151247,755926,1511.9819566419774,500.0,PUNJAB,Bathinda,100.03227838506132,52.54350293547252,50.2257896024384,93.81540238696498,Bathinda,Bathinda,PUNJAB,84,0.0555562185322363,0.03475140870871801,0.03321851122746657
3,46,246,Talwandi Sabo,62016,315930,959.0864597817036,329.0,PUNJAB,Bathinda,64.66153219816634,76.26341278131231,76.57539989680082,96.34339535895624,Talwandi Sabo,Bathinda,PUNJAB,13,0.0135545652505186,0.07951672344396409,0.0798420195758264
3,47,248,Budhlada,49290,254706,712.9864025006201,357.0,PUNJAB,Mansa,69.13175318228755,82.88065455858911,82.70440251572327,98.59744870800796,Budhlada,Mansa,PUNJAB,1,0.001402551291992,0.11624436913229497,0.11599716660185724
3,47,249,Mansa,66705,340811,894.713888881179,381.0,PUNJAB,Mansa,74.55455965192762,70.42906478957546,69.79536766359344,96.572088532307,Mansa,Mansa,PUNJAB,2,0.0022353514624669,0.07871685648877715,0.07800858859011464
3,48,250,Samana,34200,173970,420.02164408411016,414.0,PUNJAB,Patiala,81.4243753427892,68.9187790998448,68.26608187134504,98.6905436713879,Samana,Patiala,PUNJAB,9,0.0214274671954708,0.16408387536820288,0.16252991442906362
3,48,251,Patran,36526,193683,405.4444957646037,478.0,PUNJAB,Patiala,90.08878004649634,80.31577371271614,79.70212998959644,97.7802140381688,Patran,Patiala,PUNJAB,5,0.0123321442323956,0.1980931411123325,0.19657963253216926
3,48,252,Nabha,54224,277236,628.409314707291,441.0,PUNJAB,Patiala,86.28770887213408,69.17788454601855,68.41988787252878,95.09396196420792,Nabha,Patiala,PUNJAB,7,0.0111392365392619,0.11008411703483607,0.10887790214312518
3,48,253,Patiala,171644,859786,1147.7449350295806,749.0,PUNJAB,Patiala,149.5489065221414,44.4098880419081,41.65074223392603,93.27812324451584,Patiala,Patiala,PUNJAB,40,0.0348509488294706,0.038693168391776465,0.03628919715760068
3,48,254,Rajpura,75699,391011,723.3844823450178,541.0,PUNJAB,Patiala,104.64559559614028,72.46190004884772,70.28758636177493,95.47819993401532,Rajpura,Patiala,PUNJAB,58,0.0801786621299638,0.10017065864330646,0.09716490756605878
3,49,255,Ajnala,81132,442711,1097.7762946703344,403.0,PUNJAB,Amritsar,73.90576786353743,89.3341254226798,88.52857072425184,98.09341847682316,Ajnala,Amritsar,PUNJAB,10,0.0091093240476676,0.08137734969901779,0.08064354382040763
3,49,256,Amritsar -I,58952,312240,490.54283749366135,637.0,PUNJAB,Amritsar,120.17706812559824,81.51806302843966,80.90141131768218,95.18492612782156,Amritsar -I,Amritsar,PUNJAB,25,0.0509639486894415,0.1661792952577623,0.16492221501191026
3,49,257,Amritsar- II,286786,1415214,561.7303600198185,2519.0,PUNJAB,Amritsar,510.5403239908234,15.866787637770685,14.369948323837288,73.60655386424739,Amritsar- II,Amritsar,PUNJAB,323,0.5750089775966608,0.028246270394234854,0.025581576761010926
3,49,258,Baba Bakala,62028,320491,532.9646225595795,601.0,PUNJAB,Amritsar,116.38295934561016,87.82524314255315,87.48307216095957,94.71634723806604,Baba Bakala,Amritsar,PUNJAB,23,0.043154834348182,0.16478625301763863,0.16414423858157665
3,50,260,Patti,79066,438190,1093.11158000946,401.0,PUNJAB,Tarn Taran,72.33113384391714,82.89600401652251,82.44757544330054,98.00294861025888,Patti,Tarn Taran,PUNJAB,2,0.0018296393859286,0.0758348969423644,0.07542466565269303
3,51,262,Anandpur Sahib,37331,194445,400.2683174797267,486.0,PUNJAB,Rupnagar,93.26493846690924,91.62642392450309,91.240523961319,97.75150827408272,Anandpur Sahib,Rupnagar,PUNJAB,1,0.002498324139908,0.228912506744039,0.22794840355042656
3,51,264,Rup Nagar,36647,181256,351.78462892685684,515.0,PUNJAB,Rupnagar,104.1745346060008,58.57461270247606,55.92272218735504,94.58191221767026,Rup Nagar,Rupnagar,PUNJAB,33,0.0938073960214486,0.16650702698739833,0.15896863475232317
3,51,265,Chamkaur Sahib,33903,175341,361.2529941152768,485.0,PUNJAB,Rupnagar,93.84835711335712,78.36102223667027,77.44447394035926,97.37026401033272,Chamkaur Sahib,Rupnagar,PUNJAB,10,0.0276814314701817,0.2169145266977775,0.21437738981243298
3,52,266,Kharar,66262,329763,517.9523218286655,637.0,PUNJAB,Sahibzada Ajit Singh Nagar,127.93069401843312,50.70580993016196,47.35444145966014,88.80398879277877,Kharar,Sahibzada Ajit Singh Nagar,PUNJAB,145,0.2799485471714225,0.09789667464206298,0.0914262557844554
3,52,267,SAS Nagar (Mohali),71101,324375,187.431460054811,1731.0,PUNJAB,Sahibzada Ajit Singh Nagar,379.3440011575846,34.97433526011561,30.9728414508938,75.6764419448752,SAS Nagar (Mohali),Sahibzada Ajit Singh Nagar,PUNJAB,356,1.899360971183248,0.18659799827567894,0.16524889387211913
3,52,268,Dera Bassi,68048,340490,388.6238933817672,876.0,PUNJAB,Sahibzada Ajit Singh Nagar,175.0998874717994,49.740080472260566,46.61856336703503,82.38656933716692,Dera Bassi,Sahibzada Ajit Singh Nagar,PUNJAB,313,0.8054059601850637,0.12799027882569763,0.11995804725583094
3,53,269,Malerkotla,82799,429754,683.5485331992663,629.0,PUNJAB,Sangrur,121.13112087662492,59.49659572685769,60.00434787859757,93.36842992145144,Malerkotla,Sangrur,PUNJAB,37,0.054129294706882,0.0870407774096026,0.0877835954058075
3,53,270,Dhuri,51197,261247,605.2450113688909,432.0,PUNJAB,Sangrur,84.58888390373849,78.86100127465579,78.36396663867023,94.71288496411972,Dhuri,Sangrur,PUNJAB,16,0.0264355751794014,0.13029599549493978,0.12947478321454212
3,53,271,Sangrur,71336,362882,783.0661275886868,463.0,PUNJAB,Sangrur,91.09830892528394,63.01442342138767,61.77385892116183,96.52008955055794,Sangrur,Sangrur,PUNJAB,7,0.0089392195031539,0.08047139468978107,0.07888715492187547
3,54,275,Barnala,76764,388699,897.5042884190133,433.0,PUNJAB,Barnala,85.53051053964612,61.69889811911016,59.52529831691938,96.2117172654526,Barnala,Barnala,PUNJAB,1,0.0011142008042786,0.06874496190741888,0.06632313525963801
4,55,277,Chandigarh,241173,1055450,114.0,9258.0,CHANDIGARH,Chandigarh,2115.5526315789475,2.7467904685205364,2.960530407632695,3.9210526315789473,Chandigarh,Chandigarh,CHANDIGARH,958,8.403508771929825,0.024094653232636286,0.025969564979234167
5,59,297,Tehri,26919,117607,453.4300886212258,259.0,UTTARAKHAND,Tehri Garhwal,59.36747621194338,72.97354749292134,69.73884616813403,90.94678517589703,Tehri,Tehri Garhwal,UTTARAKHAND,1,0.0022054116502077,0.16093671179787986,0.15380286381125136
5,59,298,Dhanaulti,12409,74083,555.2861165037963,133.0,UTTARAKHAND,Tehri Garhwal,22.347038096557856,100.0,100.0,100.0,Dhanaulti,Tehri Garhwal,UTTARAKHAND,1,0.0018008734061211,0.1800873406121191,0.1800873406121191
5,60,304,Dehradun,213030,988007,666.2321419632685,1483.0,UTTARAKHAND,Dehradun,319.75341113420046,22.87858284404868,22.50293385908088,69.98793852683501,Dehradun,Dehradun,UTTARAKHAND,590,0.8855772077603072,0.034340256800924576,0.03377641581921987
5,60,305,Rishikesh,54517,260343,500.7250829457258,520.0,UTTARAKHAND,Dehradun,108.87611157659776,52.98510042520829,51.881064622044505,93.31169914577056,Rishikesh,Dehradun,UTTARAKHAND,10,0.0199710386808881,0.10581674901025762,0.10361187483725068
5,66,340,Nainital,31590,150389,826.0920636906703,182.0,UTTARAKHAND,Nainital,38.2402899004594,62.22729055981488,59.34789490345046,95.22692424572614,Nainital,Nainital,UTTARAKHAND,4,0.0048420753276934,0.07532730708222353,0.07184174441563602
5,66,342,Haldwani,74275,364129,958.5583688787352,380.0,UTTARAKHAND,Nainital,77.48615255102565,32.747460378052835,32.66644227532817,94.80782791994002,Haldwani,Nainital,UTTARAKHAND,24,0.0250375989394091,0.03416324080124497,0.034078720019459476
5,66,343,Ramnagar,29914,153738,836.7868565400133,184.0,UTTARAKHAND,Nainital,35.74864945141449,64.3633974684203,64.49822825432908,99.70960346938912,Ramnagar,Nainital,UTTARAKHAND,4,0.0047801898042942,0.07691731408707013,0.07707844327409666
5,66,345,Lalkuan,18915,94724,106.58067754230836,889.0,UTTARAKHAND,Nainital,177.4711930545899,91.9302394324564,91.94290245836638,96.01241041246628,Lalkuan,Nainital,UTTARAKHAND,2,0.018765127470747,0.862541330683169,0.862660142330852
5,67,347,Jaspur,31022,170315,242.90590792358825,701.0,UTTARAKHAND,Udham Singh Nagar,127.71200282933712,66.03411326072278,67.90019985816518,96.28662798813544,Jaspur,Udham Singh Nagar,UTTARAKHAND,7,0.0288177428858667,0.2718505853776737,0.2795329287730819
5,67,349,Kichha,74194,390866,458.09325733947526,853.0,UTTARAKHAND,Udham Singh Nagar,161.9626545714854,41.11306688225632,41.06127180095426,85.92644642393769,Kichha,Udham Singh Nagar,UTTARAKHAND,1,0.0021829616218492,0.08974824716048813,0.08963518048580517
