State_code_x,District_code,Subdistrict_code,Subdistrict_name_x,T/r/u,Number of households,population,Area,population density,Subdistrict_name_y,State_code_y,Subdistrict_name
10,225,1353,Chanan,Urban,0,0,0.0,0.0,BIHAR,10,Banka
10,225,1354,Katoria,Total,33190,186646,547.4012582328522,341.0,BIHAR,10,Banka
10,225,1354,Katoria,Rural,33190,186646,547.4012582328522,341.0,BIHAR,10,Banka
10,225,1354,Katoria,Urban,0,0,0.0,0.0,BIHAR,10,Banka
10,225,1355,Bausi,Total,35840,185000,313.0582729126346,591.0,BIHAR,10,Banka
10,225,1355,Bausi,Rural,35840,185000,313.0582729126346,591.0,BIHAR,10,Banka
10,225,1355,Bausi,Urban,0,0,0.0,0.0,BIHAR,10,Banka
10,226,1356,Munger,Total,64564,347392,258.53323319473424,1344.0,BIHAR,10,Munger
10,226,1356,Munger,Rural,25643,134089,241.03323319473424,556.0,BIHAR,10,Munger
10,226,1356,Munger,Urban,38921,213303,17.5,12189.0,BIHAR,10,Munger
10,226,1357,Bariarpur,Total,20774,109359,159.65645462276544,685.0,BIHAR,10,Munger
10,226,1357,Bariarpur,Rural,19847,104437,158.98645462276545,657.0,BIHAR,10,Munger
10,226,1357,Bariarpur,Urban,927,4922,0.67,7346.0,BIHAR,10,Munger
10,226,1358,Jamalpur,Total,39870,208330,89.73682040466039,2322.0,BIHAR,10,Munger
10,226,1358,Jamalpur,Rural,19498,102896,79.08682040466039,1301.0,BIHAR,10,Munger
10,226,1358,Jamalpur,Urban,20372,105434,10.65,9900.0,BIHAR,10,Munger
10,226,1359,Dharhara,Total,26010,131753,287.9191398882543,458.0,BIHAR,10,Munger
10,226,1359,Dharhara,Rural,26010,131753,287.9191398882543,458.0,BIHAR,10,Munger
10,226,1359,Dharhara,Urban,0,0,0.0,0.0,BIHAR,10,Munger
10,226,1360,Kharagpur,Total,41731,212305,336.8607923173197,630.0,BIHAR,10,Munger
10,226,1360,Kharagpur,Rural,35753,180920,327.12079231731974,553.0,BIHAR,10,Munger
10,226,1360,Kharagpur,Urban,5978,31385,9.74,3222.0,BIHAR,10,Munger
10,226,1361,Asarganj,Total,14589,74380,59.88032089932239,1242.0,BIHAR,10,Munger
10,226,1361,Asarganj,Rural,13365,68053,59.600320899322384,1142.0,BIHAR,10,Munger
10,226,1361,Asarganj,Urban,1224,6327,0.28,22596.0,BIHAR,10,Munger
10,226,1362,Tarapur,Total,21536,110214,70.11832896087262,1572.0,BIHAR,10,Munger
10,226,1362,Tarapur,Rural,17948,91465,67.49832896087261,1355.0,BIHAR,10,Munger
10,226,1362,Tarapur,Urban,3588,18749,2.62,7156.0,BIHAR,10,Munger
10,226,1363,Tetiha Bambor,Total,15175,76303,68.52877101873203,1113.0,BIHAR,10,Munger
10,226,1363,Tetiha Bambor,Rural,15175,76303,68.52877101873203,1113.0,BIHAR,10,Munger
10,226,1363,Tetiha Bambor,Urban,0,0,0.0,0.0,BIHAR,10,Munger
10,226,1364,Sangrampur,Total,18922,97729,87.77078821306547,1113.0,BIHAR,10,Munger
10,226,1364,Sangrampur,Rural,18922,97729,87.77078821306547,1113.0,BIHAR,10,Munger
10,226,1364,Sangrampur,Urban,0,0,0.0,0.0,BIHAR,10,Munger
10,227,1365,Barahiya,Total,19768,128977,220.7990535759744,584.0,BIHAR,10,Lakhisarai
10,227,1365,Barahiya,Rural,12875,85945,194.2590535759744,442.0,BIHAR,10,Lakhisarai
10,227,1365,Barahiya,Urban,6893,43032,26.54,1621.0,BIHAR,10,Lakhisarai
10,227,1366,Pipariya,Total,8345,51496,69.398182777631,742.0,BIHAR,10,Lakhisarai
10,227,1366,Pipariya,Rural,8345,51496,69.398182777631,742.0,BIHAR,10,Lakhisarai
10,227,1366,Pipariya,Urban,0,0,0.0,0.0,BIHAR,10,Lakhisarai
10,227,1367,Surajgarha,Total,48654,290998,380.5994324439585,765.0,BIHAR,10,Lakhisarai
10,227,1367,Surajgarha,Rural,48654,290998,380.5994324439585,765.0,BIHAR,10,Lakhisarai
10,227,1367,Surajgarha,Urban,0,0,0.0,0.0,BIHAR,10,Lakhisarai
10,227,1368,Lakhisarai,Total,36809,221195,140.93556611232407,1569.0,BIHAR,10,Lakhisarai
10,227,1368,Lakhisarai,Rural,19595,121216,116.14556611232408,1044.0,BIHAR,10,Lakhisarai
10,227,1368,Lakhisarai,Urban,17214,99979,24.79,4033.0,BIHAR,10,Lakhisarai
10,227,1369,Chanan*,Total,17773,107144,151.01287854044483,710.0,BIHAR,10,Lakhisarai
10,227,1369,Chanan*,Rural,17773,107144,151.01287854044483,710.0,BIHAR,10,Lakhisarai
10,227,1369,Chanan*,Urban,0,0,0.0,0.0,BIHAR,10,Lakhisarai
10,227,1370,Ramgarh Chowk,Total,13910,85105,123.03549086279004,692.0,BIHAR,10,Lakhisarai
10,227,1370,Ramgarh Chowk,Rural,13910,85105,123.03549086279004,692.0,BIHAR,10,Lakhisarai
10,227,1370,Ramgarh Chowk,Urban,0,0,0.0,0.0,BIHAR,10,Lakhisarai
10,227,1371,Halsi,Total,18096,115997,142.2358644901461,816.0,BIHAR,10,Lakhisarai
10,227,1371,Halsi,Rural,18096,115997,142.2358644901461,816.0,BIHAR,10,Lakhisarai
10,227,1371,Halsi,Urban,0,0,0.0,0.0,BIHAR,10,Lakhisarai
10,228,1372,Barbigha,Total,21797,136167,99.88060998635068,1363.0,BIHAR,10,Sheikhpura
10,228,1372,Barbigha,Rural,14182,90092,84.2806099863507,1069.0,BIHAR,10,Sheikhpura
10,228,1372,Barbigha,Urban,7615,46075,15.6,2954.0,BIHAR,10,Sheikhpura
10,228,1373,Shekhopur Sarai,Total,10944,67481,59.83337524633544,1128.0,BIHAR,10,Sheikhpura
10,228,1373,Shekhopur Sarai,Rural,10944,67481,59.83337524633544,1128.0,BIHAR,10,Sheikhpura
10,228,1373,Shekhopur Sarai,Urban,0,0,0.0,0.0,BIHAR,10,Sheikhpura
10,228,1374,Sheikhpura,Total,31771,199011,181.23802460508247,1098.0,BIHAR,10,Sheikhpura
10,228,1374,Sheikhpura,Rural,21590,136084,153.33802460508247,887.0,BIHAR,10,Sheikhpura
10,228,1374,Sheikhpura,Urban,10181,62927,27.9,2255.0,BIHAR,10,Sheikhpura
10,228,1375,Ghat Kusumbha,Total,7323,48346,80.2779743292435,602.0,BIHAR,10,Sheikhpura
10,228,1375,Ghat Kusumbha,Rural,7323,48346,80.2779743292435,602.0,BIHAR,10,Sheikhpura
10,228,1375,Ghat Kusumbha,Urban,0,0,0.0,0.0,BIHAR,10,Sheikhpura
10,228,1376,Chewara,Total,11847,73267,121.6097430137498,602.0,BIHAR,10,Sheikhpura
10,228,1376,Chewara,Rural,11847,73267,121.6097430137498,602.0,BIHAR,10,Sheikhpura
10,228,1376,Chewara,Urban,0,0,0.0,0.0,BIHAR,10,Sheikhpura
10,228,1377,Ariari,Total,17019,112070,146.15621519671333,767.0,BIHAR,10,Sheikhpura
10,228,1377,Ariari,Rural,17019,112070,146.15621519671333,767.0,BIHAR,10,Sheikhpura
10,228,1377,Ariari,Urban,0,0,0.0,0.0,BIHAR,10,Sheikhpura
10,229,1378,Karai Parsurai,Total,12380,73951,76.72098547066732,964.0,BIHAR,10,Nalanda
10,229,1378,Karai Parsurai,Rural,12380,73951,76.72098547066732,964.0,BIHAR,10,Nalanda
10,229,1378,Karai Parsurai,Urban,0,0,0.0,0.0,BIHAR,10,Nalanda
10,229,1379,Nagar Nausa,Total,16805,94467,82.66946947000832,1143.0,BIHAR,10,Nalanda
10,229,1379,Nagar Nausa,Rural,16805,94467,82.66946947000832,1143.0,BIHAR,10,Nalanda
10,229,1379,Nagar Nausa,Urban,0,0,0.0,0.0,BIHAR,10,Nalanda
10,229,1380,Harnaut,Total,28664,176140,181.44941643823188,971.0,BIHAR,10,Nalanda
10,229,1380,Harnaut,Rural,28664,176140,181.44941643823188,971.0,BIHAR,10,Nalanda
10,229,1380,Harnaut,Urban,0,0,0.0,0.0,BIHAR,10,Nalanda
10,229,1381,Chandi,Total,25823,152156,123.42071575716048,1233.0,BIHAR,10,Nalanda
10,229,1381,Chandi,Rural,25823,152156,123.42071575716048,1233.0,BIHAR,10,Nalanda
10,229,1381,Chandi,Urban,0,0,0.0,0.0,BIHAR,10,Nalanda
10,229,1382,Rahui,Total,24397,144040,126.0954681110308,1142.0,BIHAR,10,Nalanda
10,229,1382,Rahui,Rural,24397,144040,126.0954681110308,1142.0,BIHAR,10,Nalanda
10,229,1382,Rahui,Urban,0,0,0.0,0.0,BIHAR,10,Nalanda
10,229,1383,Bind,Total,10391,61984,73.47823551269323,844.0,BIHAR,10,Nalanda
10,229,1383,Bind,Rural,10391,61984,73.47823551269323,844.0,BIHAR,10,Nalanda
10,229,1383,Bind,Urban,0,0,0.0,0.0,BIHAR,10,Nalanda
10,229,1384,Sarmera,Total,16435,97083,135.68946400580128,715.0,BIHAR,10,Nalanda
10,229,1384,Sarmera,Rural,16435,97083,135.68946400580128,715.0,BIHAR,10,Nalanda
10,229,1384,Sarmera,Urban,0,0,0.0,0.0,BIHAR,10,Nalanda
10,229,1385,Asthawan,Total,27006,163938,133.98547119349007,1224.0,BIHAR,10,Nalanda
10,229,1385,Asthawan,Rural,27006,163938,133.98547119349007,1224.0,BIHAR,10,Nalanda
10,229,1385,Asthawan,Urban,0,0,0.0,0.0,BIHAR,10,Nalanda
10,229,1386,Bihar,Total,81737,494489,171.23578679353005,2888.0,BIHAR,10,Nalanda
10,229,1386,Bihar,Rural,33096,197221,147.73578679353005,1335.0,BIHAR,10,Nalanda
10,229,1386,Bihar,Urban,48641,297268,23.5,12650.0,BIHAR,10,Nalanda
10,229,1387,Noorsarai,Total,28459,172351,127.778806465011,1349.0,BIHAR,10,Nalanda
10,229,1387,Noorsarai,Rural,28459,172351,127.778806465011,1349.0,BIHAR,10,Nalanda
10,229,1387,Noorsarai,Urban,0,0,0.0,0.0,BIHAR,10,Nalanda
10,229,1388,Tharthari,Total,11586,68393,47.13347391144509,1451.0,BIHAR,10,Nalanda
10,229,1388,Tharthari,Rural,11586,68393,47.13347391144509,1451.0,BIHAR,10,Nalanda
10,229,1388,Tharthari,Urban,0,0,0.0,0.0,BIHAR,10,Nalanda
10,229,1389,Parbalpur,Total,11315,70316,63.047734055515406,1115.0,BIHAR,10,Nalanda
10,229,1389,Parbalpur,Rural,11315,70316,63.047734055515406,1115.0,BIHAR,10,Nalanda
10,229,1389,Parbalpur,Urban,0,0,0.0,0.0,BIHAR,10,Nalanda
10,229,1390,Hilsa,Total,33209,197309,140.06820917198286,1409.0,BIHAR,10,Nalanda
10,229,1390,Hilsa,Rural,24528,146257,117.10820917198284,1249.0,BIHAR,10,Nalanda
10,229,1390,Hilsa,Urban,8681,51052,22.96,2224.0,BIHAR,10,Nalanda
10,229,1391,Ekangarsarai,Total,28128,171214,134.13005240180738,1276.0,BIHAR,10,Nalanda
10,229,1391,Ekangarsarai,Rural,27001,164542,132.86005240180737,1238.0,BIHAR,10,Nalanda
10,229,1391,Ekangarsarai,Urban,1127,6672,1.27,5254.0,BIHAR,10,Nalanda
10,229,1392,Islampur,Total,36696,232337,221.7669191004321,1048.0,BIHAR,10,Nalanda
10,229,1392,Islampur,Rural,30608,196696,215.7669191004321,912.0,BIHAR,10,Nalanda
10,229,1392,Islampur,Urban,6088,35641,6.0,5940.0,BIHAR,10,Nalanda
10,229,1393,Ben,Total,15251,87387,90.09474724001906,970.0,BIHAR,10,Nalanda
10,229,1393,Ben,Rural,15251,87387,90.09474724001906,970.0,BIHAR,10,Nalanda
10,229,1393,Ben,Urban,0,0,0.0,0.0,BIHAR,10,Nalanda
10,229,1394,Rajgir,Total,21709,130183,195.4737936450116,666.0,BIHAR,10,Nalanda
10,229,1394,Rajgir,Rural,14679,88596,145.29379364501156,610.0,BIHAR,10,Nalanda
10,229,1394,Rajgir,Urban,7030,41587,50.18,829.0,BIHAR,10,Nalanda
10,229,1395,Silao,Total,24796,151249,107.86790863388345,1402.0,BIHAR,10,Nalanda
10,229,1395,Silao,Rural,20613,125575,98.86790863388345,1270.0,BIHAR,10,Nalanda
10,229,1395,Silao,Urban,4183,25674,9.0,2853.0,BIHAR,10,Nalanda
10,229,1396,Giriak,Total,15584,96845,80.36649736609678,1205.0,BIHAR,10,Nalanda
10,229,1396,Giriak,Rural,15584,96845,80.36649736609678,1205.0,BIHAR,10,Nalanda
10,229,1396,Giriak,Urban,0,0,0.0,0.0,BIHAR,10,Nalanda
10,229,1397,Katrisarai,Total,7158,41821,42.54818416195307,983.0,BIHAR,10,Nalanda
10,229,1397,Katrisarai,Rural,7158,41821,42.54818416195307,983.0,BIHAR,10,Nalanda
10,229,1397,Katrisarai,Urban,0,0,0.0,0.0,BIHAR,10,Nalanda
10,230,1398,Maner,Total,41388,268998,173.21820372090755,1553.0,BIHAR,10,Patna
10,230,1398,Maner,Rural,35263,228930,161.21820372090755,1420.0,BIHAR,10,Patna
10,230,1398,Maner,Urban,6125,40068,12.0,3339.0,BIHAR,10,Patna
10,230,1399,Dinapur-Cum-Khagaul,Total,64547,397817,106.59340818485504,3732.0,BIHAR,10,Patna
10,230,1399,Dinapur-Cum-Khagaul,Rural,21744,134909,81.44340818485506,1656.0,BIHAR,10,Patna
10,230,1399,Dinapur-Cum-Khagaul,Urban,42803,262908,25.15,10454.0,BIHAR,10,Patna
10,230,1400,Patna Rural,Total,308154,1771140,145.15246944714028,12202.0,BIHAR,10,Patna
10,230,1400,Patna Rural,Rural,12762,83312,36.82246944714028,2263.0,BIHAR,10,Patna
10,230,1400,Patna Rural,Urban,295392,1687828,108.33,15580.0,BIHAR,10,Patna
10,230,1401,Sampatchak,Total,18533,106866,68.14919925776755,1568.0,BIHAR,10,Patna
10,230,1401,Sampatchak,Rural,18533,106866,68.14919925776755,1568.0,BIHAR,10,Patna
10,230,1401,Sampatchak,Urban,0,0,0.0,0.0,BIHAR,10,Patna
10,230,1402,Phulwari,Total,46966,273129,115.54144920889468,2364.0,BIHAR,10,Patna
10,230,1402,Phulwari,Rural,29301,164829,104.5214492088947,1577.0,BIHAR,10,Patna
10,230,1402,Phulwari,Urban,17665,108300,11.02,9828.0,BIHAR,10,Patna
10,230,1403,Bihta,Total,42546,261427,202.1296688265853,1293.0,BIHAR,10,Patna
10,230,1403,Bihta,Rural,33042,205443,171.68966882658526,1197.0,BIHAR,10,Patna
10,230,1403,Bihta,Urban,9504,55984,30.44,1839.0,BIHAR,10,Patna
10,230,1404,Naubatpur,Total,34674,203594,165.5126561412795,1230.0,BIHAR,10,Patna
10,230,1404,Naubatpur,Rural,30311,178583,151.1226561412795,1182.0,BIHAR,10,Patna
10,230,1404,Naubatpur,Urban,4363,25011,14.39,1738.0,BIHAR,10,Patna
10,230,1405,Bikram,Total,27760,169510,148.9112731445198,1138.0,BIHAR,10,Patna
10,230,1405,Bikram,Rural,24079,147024,134.9212731445198,1090.0,BIHAR,10,Patna
10,230,1405,Bikram,Urban,3681,22486,13.99,1607.0,BIHAR,10,Patna
10,230,1406,Dulhin Bazar,Total,20495,124966,113.5471950250072,1101.0,BIHAR,10,Patna
10,230,1406,Dulhin Bazar,Rural,20495,124966,113.5471950250072,1101.0,BIHAR,10,Patna
10,230,1406,Dulhin Bazar,Urban,0,0,0.0,0.0,BIHAR,10,Patna
10,230,1407,Paliganj,Total,41991,254904,242.44283848098087,1051.0,BIHAR,10,Patna
10,230,1407,Paliganj,Rural,40351,244290,240.22283848098093,1017.0,BIHAR,10,Patna
10,230,1407,Paliganj,Urban,1640,10614,2.22,4781.0,BIHAR,10,Patna
10,230,1408,Masaurhi,Total,41831,241216,200.25026697789548,1205.0,BIHAR,10,Patna
10,230,1408,Masaurhi,Rural,31621,181413,190.82026697789547,951.0,BIHAR,10,Patna
10,230,1408,Masaurhi,Urban,10210,59803,9.43,6342.0,BIHAR,10,Patna
10,230,1409,Dhanarua,Total,36636,211376,191.9704577222789,1101.0,BIHAR,10,Patna
10,230,1409,Dhanarua,Rural,36636,211376,191.9704577222789,1101.0,BIHAR,10,Patna
10,230,1409,Dhanarua,Urban,0,0,0.0,0.0,BIHAR,10,Patna
10,230,1410,Punpun,Total,26097,138143,124.24934444115732,1112.0,BIHAR,10,Patna
10,230,1410,Punpun,Rural,26097,138143,124.24934444115732,1112.0,BIHAR,10,Patna
10,230,1410,Punpun,Urban,0,0,0.0,0.0,BIHAR,10,Patna
10,230,1411,Fatwah,Total,31800,198008,136.22531066586382,1454.0,BIHAR,10,Patna
10,230,1411,Fatwah,Rural,23575,147047,131.3253106658638,1120.0,BIHAR,10,Patna
10,230,1411,Fatwah,Urban,8225,50961,4.9,10400.0,BIHAR,10,Patna
10,230,1412,Daniawan,Total,13346,75086,66.33244413736743,1132.0,BIHAR,10,Patna
10,230,1412,Daniawan,Rural,13346,75086,66.33244413736743,1132.0,BIHAR,10,Patna
10,230,1412,Daniawan,Urban,0,0,0.0,0.0,BIHAR,10,Patna
10,230,1413,Khusrupur,Total,18071,109504,55.36926668667708,1978.0,BIHAR,10,Patna
10,230,1413,Khusrupur,Rural,15404,93773,51.13926668667708,1834.0,BIHAR,10,Patna
10,230,1413,Khusrupur,Urban,2667,15731,4.23,3719.0,BIHAR,10,Patna
10,230,1414,Bakhtiarpur,Total,34535,227382,161.4197365596884,1409.0,BIHAR,10,Patna
10,230,1414,Bakhtiarpur,Rural,27240,179485,148.2397365596884,1211.0,BIHAR,10,Patna
10,230,1414,Bakhtiarpur,Urban,7295,47897,13.18,3634.0,BIHAR,10,Patna
10,230,1415,Athmalgola,Total,13681,90964,55.04559192384718,1653.0,BIHAR,10,Patna
10,230,1415,Athmalgola,Rural,13681,90964,55.04559192384718,1653.0,BIHAR,10,Patna
10,230,1415,Athmalgola,Urban,0,0,0.0,0.0,BIHAR,10,Patna
10,230,1416,Belchhi,Total,10946,66165,62.86599183867296,1052.0,BIHAR,10,Patna
10,230,1416,Belchhi,Rural,10946,66165,62.86599183867296,1052.0,BIHAR,10,Patna
10,230,1416,Belchhi,Urban,0,0,0.0,0.0,BIHAR,10,Patna
10,230,1417,Barh,Total,33090,216348,121.5659762460836,1780.0,BIHAR,10,Patna
10,230,1417,Barh,Rural,23780,154878,117.0659762460836,1323.0,BIHAR,10,Patna
10,230,1417,Barh,Urban,9310,61470,4.5,13660.0,BIHAR,10,Patna
10,230,1418,Pandarak,Total,23968,154613,211.8294705901008,730.0,BIHAR,10,Patna
10,230,1418,Pandarak,Rural,23968,154613,211.8294705901008,730.0,BIHAR,10,Patna
10,230,1418,Pandarak,Urban,0,0,0.0,0.0,BIHAR,10,Patna
10,230,1419,Ghoswari,Total,11106,74898,125.49183788556888,597.0,BIHAR,10,Patna
10,230,1419,Ghoswari,Rural,11106,74898,125.49183788556888,597.0,BIHAR,10,Patna
10,230,1419,Ghoswari,Urban,0,0,0.0,0.0,BIHAR,10,Patna
10,230,1420,Mokameh,Total,33417,202411,208.1959603493006,972.0,BIHAR,10,Patna
10,230,1420,Mokameh,Rural,22873,136882,192.2059603493006,712.0,BIHAR,10,Patna
10,230,1420,Mokameh,Urban,10544,65529,15.99,4098.0,BIHAR,10,Patna
10,231,1421,Shahpur,Total,30111,212253,188.8918903070448,1124.0,BIHAR,10,Bhojpur
10,231,1421,Shahpur,Rural,27377,194486,177.8518903070448,1094.0,BIHAR,10,Bhojpur
10,231,1421,Shahpur,Urban,2734,17767,11.04,1609.0,BIHAR,10,Bhojpur
10,231,1422,Arrah,Total,68857,462618,191.20224213781788,2420.0,BIHAR,10,Bhojpur
10,231,1422,Arrah,Rural,29583,201188,160.23224213781788,1256.0,BIHAR,10,Bhojpur
10,231,1422,Arrah,Urban,39274,261430,30.97,8441.0,BIHAR,10,Bhojpur
10,231,1423,Barhara,Total,35185,240636,229.37461769893903,1049.0,BIHAR,10,Bhojpur
10,231,1423,Barhara,Rural,35185,240636,229.37461769893903,1049.0,BIHAR,10,Bhojpur
10,231,1423,Barhara,Urban,0,0,0.0,0.0,BIHAR,10,Bhojpur
10,231,1424,Koilwar,Total,32104,202175,171.25482945605395,1181.0,BIHAR,10,Bhojpur
10,231,1424,Koilwar,Rural,29211,184450,165.65482945605396,1113.0,BIHAR,10,Bhojpur
10,231,1424,Koilwar,Urban,2893,17725,5.6,3165.0,BIHAR,10,Bhojpur
10,231,1425,Sandesh,Total,17011,109712,133.46407450983727,822.0,BIHAR,10,Bhojpur
10,231,1425,Sandesh,Rural,17011,109712,133.46407450983727,822.0,BIHAR,10,Bhojpur
10,231,1425,Sandesh,Urban,0,0,0.0,0.0,BIHAR,10,Bhojpur
10,231,1426,Udwant Nagar,Total,24336,157809,168.5525429397033,936.0,BIHAR,10,Bhojpur
10,231,1426,Udwant Nagar,Rural,24336,157809,168.5525429397033,936.0,BIHAR,10,Bhojpur
10,231,1426,Udwant Nagar,Urban,0,0,0.0,0.0,BIHAR,10,Bhojpur
10,231,1427,Behea,Total,26346,178429,143.97411252572013,1239.0,BIHAR,10,Bhojpur
10,231,1427,Behea,Rural,22144,151722,139.91411252572013,1084.0,BIHAR,10,Bhojpur
10,231,1427,Behea,Urban,4202,26707,4.06,6578.0,BIHAR,10,Bhojpur
10,231,1428,Jagdishpur,Total,40958,263959,257.7589401912939,1024.0,BIHAR,10,Bhojpur
10,231,1428,Jagdishpur,Rural,35663,231512,232.1289401912939,997.0,BIHAR,10,Bhojpur
10,231,1428,Jagdishpur,Urban,5295,32447,25.63,1266.0,BIHAR,10,Bhojpur
10,231,1429,Piro,Total,38749,254911,218.2044791599781,1168.0,BIHAR,10,Bhojpur
10,231,1429,Piro,Rural,33716,221126,211.7344791599781,1044.0,BIHAR,10,Bhojpur
10,231,1429,Piro,Urban,5033,33785,6.47,5222.0,BIHAR,10,Bhojpur
10,231,1430,Charpokhari,Total,15961,101363,103.05819416555596,984.0,BIHAR,10,Bhojpur
10,231,1430,Charpokhari,Rural,15961,101363,103.05819416555596,984.0,BIHAR,10,Bhojpur
10,231,1430,Charpokhari,Urban,0,0,0.0,0.0,BIHAR,10,Bhojpur
10,231,1431,Garhani,Total,16427,103262,118.20956398433114,874.0,BIHAR,10,Bhojpur
10,231,1431,Garhani,Rural,16427,103262,118.20956398433114,874.0,BIHAR,10,Bhojpur
10,231,1431,Garhani,Urban,0,0,0.0,0.0,BIHAR,10,Bhojpur
10,231,1432,Agiaon,Total,23117,148373,157.43397475410788,942.0,BIHAR,10,Bhojpur
10,231,1432,Agiaon,Rural,23117,148373,157.43397475410788,942.0,BIHAR,10,Bhojpur
10,231,1432,Agiaon,Urban,0,0,0.0,0.0,BIHAR,10,Bhojpur
10,231,1433,Tarari,Total,28316,182631,194.6058854599389,938.0,BIHAR,10,Bhojpur
10,231,1433,Tarari,Rural,28316,182631,194.6058854599389,938.0,BIHAR,10,Bhojpur
10,231,1433,Tarari,Urban,0,0,0.0,0.0,BIHAR,10,Bhojpur
10,231,1434,Sahar,Total,18612,110276,119.00374742615938,927.0,BIHAR,10,Bhojpur
10,231,1434,Sahar,Rural,18612,110276,119.00374742615938,927.0,BIHAR,10,Bhojpur
10,231,1434,Sahar,Urban,0,0,0.0,0.0,BIHAR,10,Bhojpur
10,232,1435,Simri,Total,30388,207225,176.5214890835432,1174.0,BIHAR,10,Buxar
10,232,1435,Simri,Rural,30388,207225,176.5214890835432,1174.0,BIHAR,10,Buxar
10,232,1435,Simri,Urban,0,0,0.0,0.0,BIHAR,10,Buxar
10,232,1436,Chakki,Total,5920,42256,67.63538327311733,625.0,BIHAR,10,Buxar
10,232,1436,Chakki,Rural,5920,42256,67.63538327311733,625.0,BIHAR,10,Buxar
10,232,1436,Chakki,Urban,0,0,0.0,0.0,BIHAR,10,Buxar
10,232,1437,Barhampur,Total,28826,196070,182.9461227851704,1072.0,BIHAR,10,Buxar
10,232,1437,Barhampur,Rural,28826,196070,182.9461227851704,1072.0,BIHAR,10,Buxar
10,232,1437,Barhampur,Urban,0,0,0.0,0.0,BIHAR,10,Buxar
10,232,1438,Chaugain,Total,7929,48743,57.60339051895835,846.0,BIHAR,10,Buxar
10,232,1438,Chaugain,Rural,7929,48743,57.60339051895835,846.0,BIHAR,10,Buxar
10,232,1438,Chaugain,Urban,0,0,0.0,0.0,BIHAR,10,Buxar
10,232,1439,Kesath,Total,5304,33820,44.34868506657216,763.0,BIHAR,10,Buxar
10,232,1439,Kesath,Rural,5304,33820,44.34868506657216,763.0,BIHAR,10,Buxar
10,232,1439,Kesath,Urban,0,0,0.0,0.0,BIHAR,10,Buxar
10,232,1440,Dumraon,Total,37519,232682,196.66864137117025,1183.0,BIHAR,10,Buxar
10,232,1440,Dumraon,Rural,28898,179064,181.3386413711702,987.0,BIHAR,10,Buxar
10,232,1440,Dumraon,Urban,8621,53618,15.33,3498.0,BIHAR,10,Buxar
10,232,1441,Buxar,Total,45847,291189,174.0264857042705,1673.0,BIHAR,10,Buxar
10,232,1441,Buxar,Rural,27985,180308,167.8564857042705,1074.0,BIHAR,10,Buxar
10,232,1441,Buxar,Urban,17862,110881,6.17,17971.0,BIHAR,10,Buxar
10,232,1442,Chausa,Total,15817,103670,118.6997857688985,873.0,BIHAR,10,Buxar
10,232,1442,Chausa,Rural,15817,103670,118.6997857688985,873.0,BIHAR,10,Buxar
10,232,1442,Chausa,Urban,0,0,0.0,0.0,BIHAR,10,Buxar
10,232,1443,Rajpur,Total,32976,213534,285.0125526922509,749.0,BIHAR,10,Buxar
10,232,1443,Rajpur,Rural,32976,213534,285.0125526922509,749.0,BIHAR,10,Buxar
10,232,1443,Rajpur,Urban,0,0,0.0,0.0,BIHAR,10,Buxar
10,232,1444,Itarhi,Total,25577,170629,224.3215954914426,761.0,BIHAR,10,Buxar
10,232,1444,Itarhi,Rural,25577,170629,224.3215954914426,761.0,BIHAR,10,Buxar
10,232,1444,Itarhi,Urban,0,0,0.0,0.0,BIHAR,10,Buxar
10,232,1445,Nawanagar,Total,25557,166534,175.22200815683868,950.0,BIHAR,10,Buxar
10,232,1445,Nawanagar,Rural,25557,166534,175.22200815683868,950.0,BIHAR,10,Buxar
10,232,1445,Nawanagar,Urban,0,0,0.0,0.0,BIHAR,10,Buxar
10,233,1446,Ramgarh,Total,19720,132663,169.31207920021694,784.0,BIHAR,10,Kaimur (Bhabua)
10,233,1446,Ramgarh,Rural,18375,123973,165.25207920021694,750.0,BIHAR,10,Kaimur (Bhabua)
10,233,1446,Ramgarh,Urban,1345,8690,4.06,2140.0,BIHAR,10,Kaimur (Bhabua)
10,233,1447,Nuaon,Total,15263,106530,182.22056953472105,585.0,BIHAR,10,Kaimur (Bhabua)
10,233,1447,Nuaon,Rural,15263,106530,182.22056953472105,585.0,BIHAR,10,Kaimur (Bhabua)
10,233,1447,Nuaon,Urban,0,0,0.0,0.0,BIHAR,10,Kaimur (Bhabua)
10,233,1448,Kudra,Total,25005,165145,209.8992527938052,787.0,BIHAR,10,Kaimur (Bhabua)
10,233,1448,Kudra,Rural,25005,165145,209.8992527938052,787.0,BIHAR,10,Kaimur (Bhabua)
10,233,1448,Kudra,Urban,0,0,0.0,0.0,BIHAR,10,Kaimur (Bhabua)
10,233,1449,Mohania,Total,33187,225181,278.01082490144364,810.0,BIHAR,10,Kaimur (Bhabua)
10,233,1449,Mohania,Rural,32198,218479,276.74082490144366,789.0,BIHAR,10,Kaimur (Bhabua)
10,233,1449,Mohania,Urban,989,6702,1.27,5277.0,BIHAR,10,Kaimur (Bhabua)
10,233,1450,Durgawati,Total,20584,136962,171.92463421612456,797.0,BIHAR,10,Kaimur (Bhabua)
10,233,1450,Durgawati,Rural,20584,136962,171.92463421612456,797.0,BIHAR,10,Kaimur (Bhabua)
10,233,1450,Durgawati,Urban,0,0,0.0,0.0,BIHAR,10,Kaimur (Bhabua)
