operator,city_name,deployment_type,status,lat,long
Reliance Jio,Palwal,5G NR,Commercial Availability,28.14874,77.33203
Reliance Jio,Paonta Sahib,5G NR,Commercial Availability,30.44528,77.60206
Reliance Jio,Rajouri,5G NR,Commercial Availability,33.37161,74.31519
Reliance Jio,Dumka,5G NR,Commercial Availability,24.28547,87.24193
Reliance Jio,Kolar Gold Fields,5G NR,Commercial Availability,12.95851,78.27103
Reliance Jio,Kanhangad,5G NR,Commercial Availability,12.33247,75.09615
Reliance Jio,Nedumangad,5G NR,Commercial Availability,8.60802,77.00463
Reliance Jio,Taliparamba,5G NR,Commercial Availability,12.034224,75.36105
Reliance Jio,Thalassery,5G NR,Commercial Availability,11.75329,75.49288
Reliance Jio,Thiruvalla,5G NR,Commercial Availability,9.38345,76.57406
Reliance Jio,Betul,5G NR,Commercial Availability,21.9108,77.90118
Reliance Jio,Dewas,5G NR,Commercial Availability,22.96227,76.05079
Reliance Jio,Vidisha,5G NR,Commercial Availability,23.52511,77.80814
Reliance Jio,Bhandara,5G NR,Commercial Availability,21.17501,79.65582
Reliance Jio,Wardha,5G NR,Commercial Availability,20.74532,78.60219
Reliance Jio,Lunglei,5G NR,Commercial Availability,22.86707,92.76554
Reliance Jio,Byasanagar,5G NR,Commercial Availability,20.954494,86.126937
Reliance Jio,Rayagada,5G NR,Commercial Availability,19.17121,83.41632
Reliance Jio,Hoshiarpur,5G NR,Commercial Availability,31.51432,75.91148
Reliance Jio,Tonk,5G NR,Commercial Availability,26.16204,75.78947
Reliance Jio,Karaikudi,5G NR,Commercial Availability,10.07313,78.78015
Reliance Jio,Krishnagiri,5G NR,Commercial Availability,12.51861,78.21374
Reliance Jio,Ranipet,5G NR,Commercial Availability,12.93206,79.33346
Reliance Jio,Theni Allinagaram,5G NR,Commercial Availability,10.01453,77.45299
Reliance Jio,Ooty,5G NR,Commercial Availability,11.40641,76.69324
Reliance Jio,Vaniyambadi,5G NR,Commercial Availability,12.69503,78.62189
Reliance Jio,Kumarghat,5G NR,Commercial Availability,24.1602,92.03222
Reliance Jio,Gangtok,5G NR,Commercial Availability,27.33894,88.6065
Reliance Jio,Bandarulanka,5G NR,Commercial Availability,16.5868087,81.9692743
Reliance Jio,Bapatla,5G NR,Commercial Availability,15.9052608,80.4680501
Reliance Jio,Bobbili,5G NR,Commercial Availability,18.5748202,83.3522594
Reliance Jio,Gavaravaram,5G NR,Commercial Availability,17.8748072,82.967529
Reliance Jio,Gudur,5G NR,Commercial Availability,16.2159096,81.0815906
Reliance Jio,Guntupalle,5G NR,Commercial Availability,16.5684883,80.547691
Reliance Jio,Ibrahimpatnam,5G NR,Commercial Availability,16.5940017,80.5225271
Reliance Jio,Jarjapupeta,5G NR,Commercial Availability,18.1804626,83.4401938
Reliance Jio,Kanapaka,5G NR,Commercial Availability,18.1207817,83.3854064
Reliance Jio,Kandukur,5G NR,Commercial Availability,15.21972,79.90248
Reliance Jio,Kankipadu,5G NR,Commercial Availability,16.438705,80.7647019
Reliance Jio,Kanuru,5G NR,Commercial Availability,16.8361413,81.7246127
Reliance Jio,Katheru,5G NR,Commercial Availability,17.0375016,81.7815745
Reliance Jio,Kothavalasa,5G NR,Commercial Availability,18.7006942,83.3229119
Reliance Jio,Mamidalapadu,5G NR,Commercial Availability,15.8535232,78.0145716
Reliance Jio,Mandapeta,5G NR,Commercial Availability,16.8634704,81.9300945
Reliance Jio,Mangalagiri,5G NR,Commercial Availability,16.4318209,80.5688069
Reliance Jio,Mangalam,5G NR,Commercial Availability,13.2774168,79.6977772
Reliance Jio,Markapur,5G NR,Commercial Availability,15.7406698,79.2698502
Reliance Jio,Morampudi,5G NR,Commercial Availability,16.99145,81.8114085
Reliance Jio,Murakambattu,5G NR,Commercial Availability,13.2461144,79.1173018
Reliance Jio,Nandyal,5G NR,Commercial Availability,15.4736293,78.4806592
Reliance Jio,Narasapur,5G NR,Commercial Availability,16.6165393,81.8655966
Reliance Jio,Nuzvid,5G NR,Commercial Availability,16.7907012,80.8476103
Reliance Jio,Papampeta,5G NR,Commercial Availability,17.745926,82.6444754
Reliance Jio,Payakaraopeta,5G NR,Commercial Availability,17.3641297,82.5572101
Reliance Jio,Peddapuram,5G NR,Commercial Availability,17.0756029,82.14331
Reliance Jio,Piduguralla,5G NR,Commercial Availability,16.480614,79.8892261
Reliance Jio,Pithapuram,5G NR,Commercial Availability,17.1133426,82.2543331
Reliance Jio,Ponnur,5G NR,Commercial Availability,16.0683776,80.5522462
Reliance Jio,Rajahmundry,5G NR,Commercial Availability,17.0050454,81.7804732
Reliance Jio,Ramanayyapeta,5G NR,Commercial Availability,17.3201351,82.1009338
Reliance Jio,Ramavarappadu,5G NR,Commercial Availability,14.9489289,79.8541579
Reliance Jio,Rayadurg,5G NR,Commercial Availability,14.7006174,76.8495095
Reliance Jio,Renigunta,5G NR,Commercial Availability,13.6384508,79.5105191
Reliance Jio,Satrampadu,5G NR,Commercial Availability,16.7089881,81.0752135
Reliance Jio,Sattenapalle,5G NR,Commercial Availability,16.3925393,80.1489341
Reliance Jio,Sriramnagar,5G NR,Commercial Availability,18.2844735,83.5406602
Reliance Jio,Suryaraopeta,5G NR,Commercial Availability,17.0166438,82.2823805
Reliance Jio,Tadepalle,5G NR,Commercial Availability,16.4844722,80.6043822
Reliance Jio,Tadigadapa,5G NR,Commercial Availability,16.4722303,80.700072
Reliance Jio,Vetapalem,5G NR,Commercial Availability,15.7807768,80.3070955
Reliance Jio,Vinnamala,5G NR,Commercial Availability,13.9130367,79.9094859
Reliance Jio,Yemmiganur,5G NR,Commercial Availability,15.7680956,77.4819037
Reliance Jio,Pasighat,5G NR,Commercial Availability,28.0589676,95.3324944
Reliance Jio,Azara,5G NR,Commercial Availability,26.1211108,91.6164279
Reliance Jio,Dhemaji,5G NR,Commercial Availability,27.4763797,94.5629622
Reliance Jio,Dhubri,5G NR,Commercial Availability,26.0186768,89.9857236
Reliance Jio,Digboi,5G NR,Commercial Availability,27.3956145,95.614868
Reliance Jio,Diphu,5G NR,Commercial Availability,25.84653,93.42987
Reliance Jio,Goalpara,5G NR,Commercial Availability,26.1783623,90.6226683
Reliance Jio,Golaghat,5G NR,Commercial Availability,26.52385,93.96234
Reliance Jio,Karimganj,5G NR,Commercial Availability,24.8647214,92.3681114
Reliance Jio,Kokrajhar,5G NR,Commercial Availability,26.4003745,90.2710412
Reliance Jio,Marigaon,5G NR,Commercial Availability,26.2514907,92.3443835
Reliance Jio,Nalbari,5G NR,Commercial Availability,26.445568,91.4354335
Reliance Jio,Namrup,5G NR,Commercial Availability,27.1891568,95.3479889
Reliance Jio,North Guwahati,5G NR,Commercial Availability,26.1915072,91.7184377
Reliance Jio,Barauni,5G NR,Commercial Availability,25.4676424,85.9904136
Reliance Jio,Damodarpur,5G NR,Commercial Availability,25.4470239,87.8043866
Reliance Jio,Hajipur,5G NR,Commercial Availability,25.68584,85.21459
Reliance Jio,Jehanabad,5G NR,Commercial Availability,25.2113384,84.9873701
Reliance Jio,Khagaul,5G NR,Commercial Availability,25.5796787,85.0424411
Reliance Jio,Mathurapur,5G NR,Commercial Availability,24.9261781,84.1771173
Reliance Jio,Sabour,5G NR,Commercial Availability,25.2429686,87.0470381
Reliance Jio,Samastipur,5G NR,Commercial Availability,25.86297,85.78103
Reliance Jio,Baloda,5G NR,Commercial Availability,22.1386782,82.4806416
Reliance Jio,Bhilai Nagar,5G NR,Commercial Availability,21.21893945,81.34622356
Reliance Jio,Birgaon,5G NR,Commercial Availability,21.8236037,82.6996446
Reliance Jio,Champa,5G NR,Commercial Availability,22.0308423,82.6460412
Reliance Jio,Dalli-Rajhara,5G NR,Commercial Availability,20.5884403,81.071724
Reliance Jio,Dantewada,5G NR,Commercial Availability,18.8899125,81.3477975
Reliance Jio,Deori,5G NR,Commercial Availability,20.3053696,81.6327953
Reliance Jio,Gaurella,5G NR,Commercial Availability,22.7552845,81.9022405
Reliance Jio,Kanker,5G NR,Commercial Availability,20.2692747,81.4932111
Reliance Jio,Kasdol,5G NR,Commercial Availability,21.6193745,82.4270994
Reliance Jio,Keskal,5G NR,Commercial Availability,20.0826609,81.5875975
Reliance Jio,Mahasamund,5G NR,Commercial Availability,21.1101022,82.0986634
Reliance Jio,Manendragarh,5G NR,Commercial Availability,23.2167227,82.2035806
Reliance Jio,Nawagarh,5G NR,Commercial Availability,21.8523852,82.6618022
Reliance Jio,Sakti,5G NR,Commercial Availability,22.0262563,82.959829
Reliance Jio,Sitapur,5G NR,Commercial Availability,22.7785318,83.4950985
Reliance Jio,Surajpur,5G NR,Commercial Availability,23.212528,82.8667246
Reliance Jio,Bawana,5G NR,Commercial Availability,28.79966,77.0328847
Reliance Jio,Begum Pur,5G NR,Commercial Availability,28.725503,77.0583706
Reliance Jio,Bhati,5G NR,Commercial Availability,28.427953,77.188803
Reliance Jio,Chhawala,5G NR,Commercial Availability,28.5623044,77.0037102
Reliance Jio,Gharoli,5G NR,Commercial Availability,28.6169817,77.33225477
Reliance Jio,Hastsal,5G NR,Commercial Availability,28.6382812,77.0450943
Reliance Jio,Jharoda Kalan,5G NR,Commercial Availability,28.6532995,76.9526021
Reliance Jio,Kair,5G NR,Commercial Availability,28.6245988,76.9178407
Reliance Jio,Kanjhawala,5G NR,Commercial Availability,28.7358173,77.0043151
Reliance Jio,Karala,5G NR,Commercial Availability,28.73514,77.0325105
Reliance Jio,Khera,5G NR,Commercial Availability,28.67695475,77.30152588
Reliance Jio,Khera Khurd,5G NR,Commercial Availability,28.7756713,77.09844241
Reliance Jio,Kondli,5G NR,Commercial Availability,28.6070816,77.32433194
Reliance Jio,Mitraon,5G NR,Commercial Availability,28.6074198,76.9453065
Reliance Jio,Mundka,5G NR,Commercial Availability,28.6820767,77.0343296
Reliance Jio,Nangli Sakrawati,5G NR,Commercial Availability,28.61961575,77.00169973
Reliance Jio,Neb Sarai,5G NR,Commercial Availability,28.5055007,77.2014964
Reliance Jio,Rajokri,5G NR,Commercial Availability,28.5131702,77.1107659
Reliance Jio,Rani Khera,5G NR,Commercial Availability,28.7061763,77.0234192
Reliance Jio,Tigri,5G NR,Commercial Availability,28.5117193,77.240937
Reliance Jio,Tikri Kalan,5G NR,Commercial Availability,28.6830296,76.9694857
Reliance Jio,Tikri Khurd,5G NR,Commercial Availability,28.8356621,77.1184261
Reliance Jio,Ujwa,5G NR,Commercial Availability,28.5699629,76.9093434
Reliance Jio,Anjuna,5G NR,Commercial Availability,15.5848651,73.7439438
Reliance Jio,Aquem,5G NR,Commercial Availability,15.2722287,73.9700286
Reliance Jio,Bambolim,5G NR,Commercial Availability,15.4549212,73.8464479
Reliance Jio,Benaulim,5G NR,Commercial Availability,15.2601367,73.9275675
Reliance Jio,Calangute,5G NR,Commercial Availability,15.5460146,73.763253
Reliance Jio,Candolim,5G NR,Commercial Availability,15.5201532,73.7659422
Reliance Jio,Chicalim,5G NR,Commercial Availability,15.3944786,73.8622326
Reliance Jio,Chimbel,5G NR,Commercial Availability,15.4914412,73.8747294
Reliance Jio,Cortalim,5G NR,Commercial Availability,15.3976447,73.9108927
Reliance Jio,Goa Velha,5G NR,Commercial Availability,15.4409533,73.8817296
Reliance Jio,Guirim,5G NR,Commercial Availability,15.5638364,73.8018402
Reliance Jio,Mapusa,5G NR,Commercial Availability,15.5926511,73.8119741
Reliance Jio,Navelim,5G NR,Commercial Availability,15.530065,74.0073502
Reliance Jio,Nerul,5G NR,Commercial Availability,15.5093392,73.7846696
Reliance Jio,Nuvem,5G NR,Commercial Availability,15.308184,73.9480748
Reliance Jio,Panaji,5G NR,Commercial Availability,15.4989946,73.8282141
Reliance Jio,Penha-de-Franca,5G NR,Commercial Availability,15.5177842,73.8452053
Reliance Jio,Pilerne,5G NR,Commercial Availability,15.5190971,73.8023543
Reliance Jio,Reis Magos,5G NR,Commercial Availability,15.4966011,73.8095534
Reliance Jio,Salvador do Mundo,5G NR,Commercial Availability,15.5403071,73.8455048
Reliance Jio,Varca,5G NR,Commercial Availability,15.2314189,73.9432651
Reliance Jio,Verna,5G NR,Commercial Availability,15.3510255,73.9303722
Reliance Jio,Adalaj,5G NR,Commercial Availability,23.1646919,72.5821046
Reliance Jio,Ahmadabad,5G NR,Commercial Availability,23.0216238,72.5797068
Reliance Jio,Ambaji,5G NR,Commercial Availability,24.3332794,72.8496191
Reliance Jio,Anandpar,5G NR,Commercial Availability,23.8176457,70.7681765
Reliance Jio,Antaliya,5G NR,Commercial Availability,21.5868063,71.3907679
Reliance Jio,Antarjal,5G NR,Commercial Availability,23.0569102,70.0796413
Reliance Jio,Bhat,5G NR,Commercial Availability,23.1026771,72.6329349
Reliance Jio,Bilimora,5G NR,Commercial Availability,20.7671693,72.9693451
Reliance Jio,Borsad,5G NR,Commercial Availability,22.4094019,72.905252
Reliance Jio,Chanod,5G NR,Commercial Availability,21.9866962,73.4545373
Reliance Jio,Chhaya,5G NR,Commercial Availability,21.6344476,69.6283362
Reliance Jio,Deesa,5G NR,Commercial Availability,24.2594977,72.1803348
Reliance Jio,Dwarka,5G NR,Commercial Availability,22.2471009,68.9742446
Reliance Jio,Galpadar,5G NR,Commercial Availability,23.2895834,69.7648144
Reliance Jio,Gamdi,5G NR,Commercial Availability,21.9580252,73.4862803
Reliance Jio,Gondal,5G NR,Commercial Availability,21.96195,70.7923
Reliance Jio,Idar,5G NR,Commercial Availability,23.83951,73.00064
Reliance Jio,Karachiya,5G NR,Commercial Availability,22.378247,73.1323667
Reliance Jio,Karamsad,5G NR,Commercial Availability,22.541545,72.9048945
Reliance Jio,Madhapar,5G NR,Commercial Availability,22.7362199,70.46313491
Reliance Jio,Mahesana,5G NR,Commercial Availability,23.6015557,72.3867981
Reliance Jio,Mangrol,5G NR,Commercial Availability,21.575642,72.8565391
Reliance Jio,Mirjhapar,5G NR,Commercial Availability,23.2167251,69.6317105
Reliance Jio,Mora,5G NR,Commercial Availability,23.4427346,69.1501486
Reliance Jio,Mundra,5G NR,Commercial Availability,22.83952,69.72133
Reliance Jio,Nari,5G NR,Commercial Availability,23.318415,69.464364
Reliance Jio,Ravapara,5G NR,Commercial Availability,23.5172861,69.0412187
Reliance Jio,Sachin,5G NR,Commercial Availability,21.0783986,72.8790065
Reliance Jio,Savarkundla,5G NR,Commercial Availability,21.3394524,71.3082758
Reliance Jio,Sidhpur,5G NR,Commercial Availability,22.10390075,69.46479455
Reliance Jio,Sukhpar,5G NR,Commercial Availability,23.4876447,71.0726279
Reliance Jio,Unjha,5G NR,Commercial Availability,23.8042717,72.3912763
Reliance Jio,Vallabh Vidyanagar,5G NR,Commercial Availability,22.5516264,72.9300516
Reliance Jio,Vartej,5G NR,Commercial Availability,21.7397432,72.0644938
Reliance Jio,Viramgam,5G NR,Commercial Availability,23.1224522,72.0483946
Reliance Jio,Visnagar,5G NR,Commercial Availability,23.7036823,72.5404601
Reliance Jio,Barwala,5G NR,Commercial Availability,29.36419,75.90568
Reliance Jio,Gurgaon,5G NR,Commercial Availability,28.42826235,77.00270015
Reliance Jio,Jhajjar,5G NR,Commercial Availability,28.6066833,76.6580764
Reliance Jio,Shahbad,5G NR,Commercial Availability,30.1661671,76.8678617
Reliance Jio,Sohna,5G NR,Commercial Availability,28.3241636,77.08486438
Reliance Jio,Baddi,5G NR,Commercial Availability,30.95783,76.79136
Reliance Jio,Dharmsala,5G NR,Commercial Availability,32.4813025,76.0522663
Reliance Jio,Kullu,5G NR,Commercial Availability,31.95785,77.10946
Reliance Jio,Mandi,5G NR,Commercial Availability,31.707399,76.932121
Reliance Jio,Nalagarh,5G NR,Commercial Availability,31.04456,76.70479
Reliance Jio,Solan,5G NR,Commercial Availability,30.90449,77.09674
Reliance Jio,Sundarnagar,5G NR,Commercial Availability,31.5181989,76.8848915
Reliance Jio,Theog,5G NR,Commercial Availability,31.1198924,77.358982
Reliance Jio,Badgam,5G NR,Commercial Availability,34.0154721,74.7220085
Reliance Jio,Baramula,5G NR,Commercial Availability,34.2086903,74.343498
Reliance Jio,Ganderbal,5G NR,Commercial Availability,34.1913902,74.7962566
Reliance Jio,Ichgam,5G NR,Commercial Availability,33.9862087,74.7515441
Reliance Jio,Lasjan,5G NR,Commercial Availability,34.0404157,74.870635
Reliance Jio,Rajauri,5G NR,Commercial Availability,33.3772495,74.3132332
Reliance Jio,Udhampur,5G NR,Commercial Availability,32.91598,75.14162
Reliance Jio,Adityapur,5G NR,Commercial Availability,23.42335,88.72895
Reliance Jio,Ara,5G NR,Commercial Availability,23.3504897,85.4001738
Reliance Jio,Arsande,5G NR,Commercial Availability,23.429648,85.3514282
Reliance Jio,Chainpur,5G NR,Commercial Availability,23.1107327,85.60084785
Reliance Jio,Chas,5G NR,Commercial Availability,23.6327987,86.1754033
Reliance Jio,Dudhani,5G NR,Commercial Availability,24.4565255,86.7204952
Reliance Jio,Giridih,5G NR,Commercial Availability,24.19135,86.29964
Reliance Jio,Jugsalai,5G NR,Commercial Availability,22.77714,86.1858661
Reliance Jio,Kanke,5G NR,Commercial Availability,23.4298561,85.327582
Reliance Jio,Marai Kalan,5G NR,Commercial Availability,24.0211135,85.3506079
Reliance Jio,Medininagar (Daltonganj),5G NR,Commercial Availability,24.0397192,84.0658109
Reliance Jio,Rerma,5G NR,Commercial Availability,24.0371705,84.0817434
Reliance Jio,Tati,5G NR,Commercial Availability,23.3771878,85.4379112
Reliance Jio,Adyar,5G NR,Commercial Availability,12.8686235,74.9292875
Reliance Jio,Aland,5G NR,Commercial Availability,17.5632704,76.5678524
Reliance Jio,Alur,5G NR,Commercial Availability,12.9788319,75.9935776
Reliance Jio,Anekal,5G NR,Commercial Availability,12.7086373,77.6993972
Reliance Jio,Annigeri,5G NR,Commercial Availability,15.4260116,75.4333351
Reliance Jio,Attibele,5G NR,Commercial Availability,12.7782588,77.7712834
Reliance Jio,Badami,5G NR,Commercial Availability,15.9203874,75.6807865
Reliance Jio,Bangalore,5G NR,Commercial Availability,12.9767936,77.590082
Reliance Jio,Bannur,5G NR,Commercial Availability,12.3307313,76.861373
Reliance Jio,Basavakalyan,5G NR,Commercial Availability,17.871446,76.9517496
Reliance Jio,Basettihalli,5G NR,Commercial Availability,13.5306378,77.8604991
Reliance Jio,Belgaum,5G NR,Commercial Availability,15.8572666,74.5069343
Reliance Jio,Bellary,5G NR,Commercial Availability,15.1433952,76.9193876
Reliance Jio,Benakanahalli,5G NR,Commercial Availability,14.7073752,76.2929799
Reliance Jio,Bhadravati,5G NR,Commercial Availability,13.8502075,75.7037863
Reliance Jio,Bhalki,5G NR,Commercial Availability,18.0484556,77.2176221
Reliance Jio,Bidadi,5G NR,Commercial Availability,12.7988507,77.3869947
Reliance Jio,Bijapur,5G NR,Commercial Availability,16.8269911,75.7175387
Reliance Jio,Bommasandra,5G NR,Commercial Availability,12.8162443,77.6916113
Reliance Jio,Challakere,5G NR,Commercial Availability,14.3134476,76.6497826
Reliance Jio,Chikkaballapura,5G NR,Commercial Availability,13.4358702,77.7312434
Reliance Jio,Chikkabanavara,5G NR,Commercial Availability,13.4021825,76.1844179
Reliance Jio,Chikkabidarakallu,5G NR,Commercial Availability,13.0491569,77.4874879
Reliance Jio,Chikmagalur,5G NR,Commercial Availability,13.318014,75.7738743
Reliance Jio,Dandeli,5G NR,Commercial Availability,15.2490284,74.6236037
Reliance Jio,Devanahalli,5G NR,Commercial Availability,13.2483502,77.7134377
Reliance Jio,Dommasandra,5G NR,Commercial Availability,13.0974753,78.4516588
Reliance Jio,Gadag-Betigeri,5G NR,Commercial Availability,15.4263647,75.6300786
Reliance Jio,Gajendragarh,5G NR,Commercial Availability,15.7322026,75.9644618
Reliance Jio,Gokak,5G NR,Commercial Availability,16.1693033,74.8224338
Reliance Jio,Gulbarga,5G NR,Commercial Availability,17.3310003,76.8334228
Reliance Jio,Gundlupet,5G NR,Commercial Availability,11.808496,76.6916141
Reliance Jio,Haralapura,5G NR,Commercial Availability,13.6937454,77.3298638
Reliance Jio,Harihar,5G NR,Commercial Availability,14.5116874,75.809288
Reliance Jio,Hebbagodi,5G NR,Commercial Availability,12.8267016,77.6799745
Reliance Jio,Hinkal,5G NR,Commercial Availability,12.3299639,76.6007405
Reliance Jio,Hiriyur,5G NR,Commercial Availability,13.9443237,76.6167407
Reliance Jio,Holalkere,5G NR,Commercial Availability,14.0428326,76.1844875
Reliance Jio,Hosakote,5G NR,Commercial Availability,12.4346742,76.2481469
Reliance Jio,Hospet,5G NR,Commercial Availability,15.266493,76.3872297
Reliance Jio,Hunasamaranahalli,5G NR,Commercial Availability,13.1440103,77.6191241
Reliance Jio,Hunsur,5G NR,Commercial Availability,12.3035086,76.2928095
Reliance Jio,Hutagalli,5G NR,Commercial Availability,12.3414732,76.585315
Reliance Jio,Ilkal,5G NR,Commercial Availability,15.9598085,76.11564
Reliance Jio,Indi,5G NR,Commercial Availability,17.1744599,75.9553764
Reliance Jio,Jevargi,5G NR,Commercial Availability,17.3299005,76.3183224
Reliance Jio,Jigani,5G NR,Commercial Availability,12.7852528,77.6380931
Reliance Jio,Kakati,5G NR,Commercial Availability,15.9326725,74.5255528
Reliance Jio,Kampli,5G NR,Commercial Availability,15.4061695,76.604451
Reliance Jio,Kenjar,5G NR,Commercial Availability,12.9512486,74.8670937
Reliance Jio,Kollegal,5G NR,Commercial Availability,12.1560966,77.1071726
Reliance Jio,Konappana Agrahara,5G NR,Commercial Availability,12.8528618,77.668169
Reliance Jio,Koppal,5G NR,Commercial Availability,15.3484144,76.1547421
Reliance Jio,Krishnarajanagara,5G NR,Commercial Availability,12.438561,76.3836699
Reliance Jio,Kumbalagodu,5G NR,Commercial Availability,12.8786167,77.4467629
Reliance Jio,Kunigal,5G NR,Commercial Availability,13.0260158,77.0222704
Reliance Jio,Lingsugur,5G NR,Commercial Availability,16.1563,76.5242
Reliance Jio,Maddur,5G NR,Commercial Availability,12.5848984,77.0448679
Reliance Jio,Madhugiri,5G NR,Commercial Availability,13.6601789,77.2140882
Reliance Jio,Madikeri,5G NR,Commercial Availability,12.42149,75.7387543
Reliance Jio,Malavalli,5G NR,Commercial Availability,12.3864073,77.0589464
Reliance Jio,Malur,5G NR,Commercial Availability,13.0060343,77.9382839
Reliance Jio,Mangalore,5G NR,Commercial Availability,12.8698101,74.8430082
Reliance Jio,Molakalmuru,5G NR,Commercial Availability,14.7173547,76.7467395
Reliance Jio,Mysore,5G NR,Commercial Availability,12.3051828,76.6553609
Reliance Jio,Nagamangala,5G NR,Commercial Availability,12.8196077,76.7542189
Reliance Jio,Nargund,5G NR,Commercial Availability,15.7220381,75.3846247
Reliance Jio,Nelamangala,5G NR,Commercial Availability,13.0953024,77.3963586
Reliance Jio,Nipani,5G NR,Commercial Availability,16.4020402,74.3842372
Reliance Jio,Pandavapura,5G NR,Commercial Availability,12.5011414,76.6731501
Reliance Jio,Pavagada,5G NR,Commercial Availability,14.1007288,77.2800053
Reliance Jio,Ramdurg,5G NR,Commercial Availability,15.9449549,75.2967797
Reliance Jio,Sambra,5G NR,Commercial Availability,16.6128965,77.3492254
Reliance Jio,Sarjapura,5G NR,Commercial Availability,12.8600866,77.7861352
Reliance Jio,Satyamangala,5G NR,Commercial Availability,13.0185492,76.1248982
Reliance Jio,Savanur,5G NR,Commercial Availability,14.9750243,75.3397064
Reliance Jio,Shahabad,5G NR,Commercial Availability,17.1241133,76.9418923
Reliance Jio,Shahpur,5G NR,Commercial Availability,16.8513397,77.2004192
Reliance Jio,Shimoga,5G NR,Commercial Availability,13.9326093,75.574978
Reliance Jio,Sidlaghatta,5G NR,Commercial Availability,13.3885218,77.8641332
Reliance Jio,Sira,5G NR,Commercial Availability,13.7409467,76.905738
Reliance Jio,Sirsi,5G NR,Commercial Availability,14.6192362,74.8388611
Reliance Jio,Siruguppa,5G NR,Commercial Availability,15.6336064,76.8939231
Reliance Jio,Srinivaspur,5G NR,Commercial Availability,13.3391141,78.2113678
Reliance Jio,Sulya,5G NR,Commercial Availability,12.5576644,75.3907575
Reliance Jio,Tarikere,5G NR,Commercial Availability,13.7062309,75.8183561
Reliance Jio,Tekkalakote,5G NR,Commercial Availability,15.5337852,76.8772225
Reliance Jio,Tiptur,5G NR,Commercial Availability,13.258575,76.4737675
Reliance Jio,Tirthahalli,5G NR,Commercial Availability,13.6901992,75.2463699
Reliance Jio,Tumkur,5G NR,Commercial Availability,13.3400771,77.1006208
Reliance Jio,Udyavara,5G NR,Commercial Availability,13.3027326,74.7361627
Reliance Jio,Ullal,5G NR,Commercial Availability,12.8181202,74.8459375
Reliance Jio,Varamballi,5G NR,Commercial Availability,13.4284142,74.735618
Reliance Jio,Yadgir,5G NR,Commercial Availability,16.7670964,77.1403984
Reliance Jio,Aluva,5G NR,Commercial Availability,10.10757,76.34566
Reliance Jio,Arookutty,5G NR,Commercial Availability,9.8647363,76.3240533
Reliance Jio,Aroor,5G NR,Commercial Availability,9.8783108,76.3038826
Reliance Jio,Azhoor,5G NR,Commercial Availability,9.2552818,76.7807776
Reliance Jio,Beypore,5G NR,Commercial Availability,11.1790668,75.8101768
Reliance Jio,Chavara,5G NR,Commercial Availability,8.975395,76.5348376
Reliance Jio,Cheranallur,5G NR,Commercial Availability,10.0405599,76.2805116
Reliance Jio,Cherthala,5G NR,Commercial Availability,9.6862464,76.3425849
Reliance Jio,Cheruthazham,5G NR,Commercial Availability,12.0715561,75.2602571
Reliance Jio,Cheruvannur,5G NR,Commercial Availability,11.56097,75.69353
Reliance Jio,Chirakkal,5G NR,Commercial Availability,11.9125378,75.358893
Reliance Jio,Chorode,5G NR,Commercial Availability,11.6317134,75.6003758
Reliance Jio,Edathala,5G NR,Commercial Availability,10.0714367,76.3865521
Reliance Jio,Edavilangu,5G NR,Commercial Availability,10.2407638,76.1700362
Reliance Jio,Elamkunnapuzha,5G NR,Commercial Availability,10.030615,76.2220886
Reliance Jio,Elayavoor,5G NR,Commercial Availability,11.882576,75.39955669
Reliance Jio,Erattupetta,5G NR,Commercial Availability,9.6879884,76.7797651
Reliance Jio,Feroke,5G NR,Commercial Availability,11.1825447,75.8375372
Reliance Jio,Irinjalakuda,5G NR,Commercial Availability,10.34467,76.20937
Reliance Jio,Kakkanad,5G NR,Commercial Availability,10.01657,76.34275
Reliance Jio,Kakkodi,5G NR,Commercial Availability,11.3168669,75.7991672
Reliance Jio,Kalady,5G NR,Commercial Availability,10.1666308,76.4390495
Reliance Jio,Kalamassery,5G NR,Commercial Availability,10.0593517,76.3206787
Reliance Jio,Kanayannur,5G NR,Commercial Availability,9.9198895,76.3913877
Reliance Jio,Kanjikkuzhi,5G NR,Commercial Availability,9.6087607,76.3339506
Reliance Jio,Karakulam,5G NR,Commercial Availability,8.5625502,76.9838718
Reliance Jio,Kasaragod,5G NR,Commercial Availability,12.5035577,74.9907022
Reliance Jio,Kayamkulam,5G NR,Commercial Availability,9.18437,76.51516
Reliance Jio,Koduvayur,5G NR,Commercial Availability,10.6887585,76.6621933
Reliance Jio,Kondotty,5G NR,Commercial Availability,11.1457203,75.9643753
Reliance Jio,Koratty,5G NR,Commercial Availability,9.4967931,76.8483241
Reliance Jio,Kothamangalam,5G NR,Commercial Availability,10.0640341,76.6218187
Reliance Jio,Kottarakkara,5G NR,Commercial Availability,9.0055368,76.7832172
Reliance Jio,Kottayam,5G NR,Commercial Availability,9.59157,76.52215
Reliance Jio,Kumbalam,5G NR,Commercial Availability,9.8906366,76.3123749
Reliance Jio,Kunnamangalam,5G NR,Commercial Availability,11.3046779,75.8785617
Reliance Jio,Kunnamkulam,5G NR,Commercial Availability,10.6510912,76.0687448
Reliance Jio,Kuttoor,5G NR,Commercial Availability,9.3587884,76.5881013
Reliance Jio,Manakunnam,5G NR,Commercial Availability,9.9178589,76.3540444
