State_code,District_code,Subdistrict_code,Subdistrict_name,Number of households_total,population_total,Area_total,population density_total,State_name,District_name,Household density,% Rural Population,% Rural Households,% Rural Area,sdtname,dtname,stname,number_of_cell_towers,cell_towers_per_area,% Rural_pop_per_area,% Rural_house_per_area
1,8,39,Tangmarg,16701,102298,111.43,918.0,JAMMU & KASHMIR,Baramula,149.87884770708067,96.23159788070149,97.7067241482546,91.47446827604774,Tangmarg,Baramula,JAMMU & KASHMIR,33,0.2961500493583415,0.863605832187934,0.8768439751256806
1,9,41,Bandipora,28360,177738,116.21,1529.0,JAMMU & KASHMIR,Bandipore,244.0409603304363,79.13726946404257,80.31029619181946,88.46915067550125,Bandipora,Bandipore,JAMMU & KASHMIR,1,0.0086051114361931,0.6809850224941277,0.6910790482042808
1,9,42,Sonawari,25006,176502,184.0,959.0,JAMMU & KASHMIR,Bandipore,135.90217391304347,83.97751866834369,83.9478525153963,80.30978260869566,Sonawari,Bandipore,JAMMU & KASHMIR,1,0.0054347826086956,0.45639955798012877,0.4562383288880234
1,10,43,Srinagar (North),188079,1216358,298.07,4081.0,JAMMU & KASHMIR,Srinagar,630.9893649142819,0.8969398811862955,0.9091924138261048,3.888348374542893,Srinagar (North),Srinagar,JAMMU & KASHMIR,17,0.0570335827154695,0.0030091585237907053,0.0030502647493075613
1,10,44,Srinagar (South),3599,20471,12.42,1648.0,JAMMU & KASHMIR,Srinagar,289.7745571658615,31.27839382541156,31.508752431230896,35.18518518518518,Srinagar (South),Srinagar,JAMMU & KASHMIR,263,21.175523349436396,2.51838919689304,2.5369365886659336
1,11,45,Lar,13620,90694,82.92,1094.0,JAMMU & KASHMIR,Ganderbal,164.2547033285094,88.45458354466668,88.63436123348018,88.49493487698986,Lar,Ganderbal,JAMMU & KASHMIR,15,0.1808972503617945,1.0667460630085224,1.0689141489807064
1,11,46,Kangan,18326,120934,90.44,1337.0,JAMMU & KASHMIR,Ganderbal,202.63157894736844,100.0,100.0,100.0,Kangan,Ganderbal,JAMMU & KASHMIR,4,0.0442282176028306,1.105705440070765,1.105705440070765
1,11,47,Ganderbal,13415,85818,85.96,998.0,JAMMU & KASHMIR,Ganderbal,156.06095858538856,57.38889277307791,59.61237420797615,81.54955793392276,Ganderbal,Ganderbal,JAMMU & KASHMIR,31,0.36063285248953,0.6676232290958343,0.6934896952998623
1,12,48,Pampore,12350,81564,112.41,726.0,JAMMU & KASHMIR,Pulwama,109.865670314029,61.34201363346574,61.68421052631579,73.35646294813628,Pampore,Pulwama,JAMMU & KASHMIR,7,0.0622720398541055,0.5456989025306088,0.5487430880376816
1,12,49,Awantipora,12091,86507,116.92,740.0,JAMMU & KASHMIR,Pulwama,103.41258980499488,85.38037384257922,91.04292448928956,95.72357167293876,Awantipora,Pulwama,JAMMU & KASHMIR,16,0.1368457064659596,0.7302460985509683,0.7786770825289904
