State_code,District_code,Subdistrict_code,Subdistrict_name,Number of households_total,population_total,Area_total,population density_total,State_name,District_name,Household density,% Rural Population,% Rural Households,% Rural Area,sdtname,dtname,stname,number_of_cell_towers,cell_towers_per_area,% Rural_pop_per_area,% Rural_house_per_area
1,2,5,Beerwah,20914,163333,134.07,1218.0,JAMMU & KASHMIR,Badgam,155.99313791303052,91.63549313365944,91.61805489146026,94.55508316551057,Beerwah,Badgam,JAMMU & KASHMIR,2,0.0149175803684642,0.6834899167126086,0.6833598485228631
1,2,7,Budgam,19774,133855,146.16,916.0,JAMMU & KASHMIR,Badgam,135.29009304871374,82.9673900862874,83.52887630221502,89.92884510125889,Budgam,Badgam,JAMMU & KASHMIR,41,0.2805145046524357,0.5676477154234223,0.57148930146562
1,2,8,Chadoora,30390,212233,194.67,1090.0,JAMMU & KASHMIR,Badgam,156.11034057636002,77.71882789198663,78.65745310957551,88.73478193866544,Chadoora,Badgam,JAMMU & KASHMIR,8,0.0410951867262546,0.3992337180458552,0.40405534036870355
1,6,22,Rajauri,36640,189067,593.49,319.0,JAMMU & KASHMIR,Rajouri,61.73650777603666,84.40447037293659,88.08951965065502,97.82810156868692,Rajauri,Rajouri,JAMMU & KASHMIR,2,0.0033698967126657,0.14221717362202663,0.14842629134552396
1,7,30,Kathua,41206,210949,563.89,374.0,JAMMU & KASHMIR,Kathua,73.07453581372253,66.33878330781374,65.53657234383343,94.6443455283832,Kathua,Kathua,JAMMU & KASHMIR,6,0.0106403731224174,0.1176449011470566,0.1162222638171158
1,7,31,Hiranagar,28282,137798,388.92,354.0,JAMMU & KASHMIR,Kathua,72.71932531111797,93.98104471763016,93.90778587087192,98.97151085056052,Hiranagar,Kathua,JAMMU & KASHMIR,1,0.0025712228735986,0.24164621186267138,0.24145784704019313
1,8,32,Sopore,33709,219913,170.09,1293.0,JAMMU & KASHMIR,Baramula,198.1833147157388,67.58172550053885,66.79818446112314,88.88823563995531,Sopore,Baramula,JAMMU & KASHMIR,2,0.01175848080428,0.39732921100910606,0.3927225848734384
1,8,39,Tangmarg,16701,102298,111.43,918.0,JAMMU & KASHMIR,Baramula,149.87884770708067,96.23159788070149,97.7067241482546,91.47446827604774,Tangmarg,Baramula,JAMMU & KASHMIR,18,0.1615363905590953,0.863605832187934,0.8768439751256806
1,10,43,Srinagar (North),188079,1216358,298.07,4081.0,JAMMU & KASHMIR,Srinagar,630.9893649142819,0.8969398811862955,0.9091924138261048,3.888348374542893,Srinagar (North),Srinagar,JAMMU & KASHMIR,5,0.0167745831516086,0.0030091585237907053,0.0030502647493075613
1,10,44,Srinagar (South),3599,20471,12.42,1648.0,JAMMU & KASHMIR,Srinagar,289.7745571658615,31.27839382541156,31.508752431230896,35.18518518518518,Srinagar (South),Srinagar,JAMMU & KASHMIR,68,5.475040257648954,2.51838919689304,2.5369365886659336
