state_code,stname,Area,State_code,Subdistrict_name,Household_income_annual,number_of_cell_towers,cell_towers_per_area,income_per_area
7,DELHI,1483,7,DELHI,444000,1,0.0006743088334457181,299.39312204989886
24,GUJARAT,196024,24,GUJARAT,285000,1,5.101416153124107e-06,1.4539036036403705
27,MAHARASHTRA,307713,27,MAHARASHTRA,242000,1,3.24978145219734e-06,0.7864471114317562
